symbol,exchange,security_name,source
KRNY,Q,Kearny Financial - Common Stock,nasdaq
KRO,N,Kronos Worldwide Inc Common Stock,nasdaq
KROS,Q,"Keros Therapeutics, Inc. - common stock",nasdaq
KRRO,Q,"Korro Bio, Inc. - Common Stock",nasdaq
KRSP,N,Rice Acquisition Corporation 3 Class A Ordinary Shares,nasdaq
KRT,Q,Karat Packaging Inc. - Common Stock,nasdaq
KRUS,Q,"Kura Sushi USA, Inc. - Class A Common Stock",nasdaq
KRYS,Q,"Krystal Biotech, Inc. - Common Stock",nasdaq
KSCP,Q,"Knightscope, Inc. - Class A Common Stock",nasdaq
KSPI,Q,Joint Stock Company Kaspi.kz - American Depository Shares,nasdaq
KSS,N,Kohl's Corporation Common Stock,nasdaq
KT,N,KT Corporation Common Stock,nasdaq
KTB,N,"Kontoor Brands, Inc. Common Stock ",nasdaq
KTCC,Q,Key Tronic Corporation - Common Stock,nasdaq
KTF,N,DWS Municipal Income Trust,nasdaq
KTN,N,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),nasdaq
KTOS,Q,"Kratos Defense & Security Solutions, Inc. - Common Stock",nasdaq
KTTA,Q,Pasithea Therapeutics Corp. - Common Stock,nasdaq
KTWO,Q,K2 Capital Acquisition Corporation - Class A Ordinary Share,nasdaq
KTWOR,Q,K2 Capital Acquisition Corporation - Rights,nasdaq
KULR,A,"KULR Technology Group, Inc. Common Stock",nasdaq
KURA,Q,"Kura Oncology, Inc. - Common Stock",nasdaq
KUST,Q,"Kustom Entertainment, Inc. - Common Stock",nasdaq
KVAC,Q,Keen Vision Acquisition Corporation - Ordinary Shares,nasdaq
KVHI,Q,"KVH Industries, Inc. - Common Stock",nasdaq
KVUE,N,Kenvue Inc. Common Stock,nasdaq
KVYO,N,"Klaviyo, Inc. Series A Common Stock",nasdaq
KWM,Q,"K Wave Media, Ltd. - Ordinary Shares",nasdaq
KWR,N,Quaker Houghton Common Stock,nasdaq
KWY,N,Kingsway Corporation Common Stock,nasdaq
KXIN,Q,Kaixin Holdings - Ordinary Shares,nasdaq
KYIV,Q,Kyivstar Group Ltd. - Common Shares,nasdaq
KYMR,Q,"Kymera Therapeutics, Inc. - Common Stock",nasdaq
KYN,N,"Kayne Anderson Energy Infrastructure Fund, Inc.",nasdaq
KYNB,Q,"Kyntra Bio, Inc. - Common Stock",nasdaq
KYTX,Q,"Kyverna Therapeutics, Inc. - Common Stock",nasdaq
KZIA,Q,Kazia Therapeutics Limited - American Depositary Shares,nasdaq
L,N,Loews Corporation Common Stock,nasdaq
LAB,Q,Standard BioTools Inc. - Common Stock,nasdaq
LABT,Q,Lakewood-Amedex Biotherapeutics Inc. - Common Stock,nasdaq
LAC,N,Lithium Americas Corp. Common Shares,nasdaq
LAD,N,"Lithia Motors, Inc. Common Stock",nasdaq
LADR,N,Ladder Capital Corp Class A Common Stock,nasdaq
LAES,Q,SEALSQ Corp - Ordinary Shares,nasdaq
LAFA,Q,LaFayette Acquisition Corp. - Ordinary Share,nasdaq
LAFAR,Q,LaFayette Acquisition Corp. - Rights,nasdaq
LAKE,Q,"Lakeland Industries, Inc. - Common Stock",nasdaq
LAMR,Q,Lamar Advertising Company - Class A Common Stock,nasdaq
LAND,Q,Gladstone Land Corporation - Common Stock,nasdaq
LANV,N,Lanvin Group Holdings Limited Ordinary Shares,nasdaq
LAR,N,Lithium Argentina AG Common Shares,nasdaq
LARK,Q,Landmark Bancorp Inc. - Common Stock,nasdaq
LASE,Q,Laser Photonics Corporation - Common Stock,nasdaq
LASR,Q,"nLIGHT, Inc. - Common Stock",nasdaq
LATA,Q,Galata Acquisition Corp. II - Class A Ordinary Shares,nasdaq
LAUR,Q,"Laureate Education, Inc. - Common Stock",nasdaq
LAW,N,"CS Disco, Inc. Common Stock",nasdaq
LAWR,Q,"Robot Consulting Co., Ltd. - ADS",nasdaq
LAZ,N,"Lazard, Inc. Common Stock",nasdaq
LB,N,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,nasdaq
LBGJ,Q,Li Bang International Corporation Inc. - Class A Ordinary Shares,nasdaq
LBRDA,Q,Liberty Broadband Corporation - Class A Common Stock,nasdaq
LBRDK,Q,Liberty Broadband Corporation - Class C Common Stock,nasdaq
LBRT,N,Liberty Energy Inc. Class A common stock,nasdaq
LBRX,Q,LB Pharmaceuticals Inc - Common Stock,nasdaq
LBTYA,Q,Liberty Global Ltd. - Class A Common Shares,nasdaq
LBTYB,Q,Liberty Global Ltd. - Class B Common Shares,nasdaq
LBTYK,Q,Liberty Global Ltd. - Class C Common Shares,nasdaq
LCCC,Q,Lakeshore Acquisition III Corp. - Ordinary Shares,nasdaq
LCCCR,Q,Lakeshore Acquisition III Corp. - Rights,nasdaq
LCFY,Q,Locafy Limited - Ordinary Share,nasdaq
LCID,Q,"Lucid Group, Inc. - Common Stock",nasdaq
LCII,N,LCI Industries,nasdaq
LCLN,N,"Lincoln International, Inc. Class A Common Stock",nasdaq
LCNB,Q,LCNB Corporation - Common Stock,nasdaq
LCTX,A,"Lineage Cell Therapeutics, Inc. Common Stock",nasdaq
LCUT,Q,"Lifetime Brands, Inc. - Common Stock",nasdaq
LDI,N,"loanDepot, Inc. Class A Common Stock",nasdaq
LDOS,N,"Leidos Holdings, Inc. Common Stock",nasdaq
LE,Q,"Lands' End, Inc. - Common Stock",nasdaq
LEA,N,Lear Corporation Common Stock,nasdaq
LECO,Q,"Lincoln Electric Holdings, Inc. - Common Shares",nasdaq
LEDS,Q,SemiLEDS Corporation - Common Stock,nasdaq
LEE,Q,"Lee Enterprises, Incorporated - Common Stock",nasdaq
LEG,N,"Leggett & Platt, Incorporated Common Stock",nasdaq
LEGH,Q,Legacy Housing Corporation - Common Stock,nasdaq
LEGN,Q,Legend Biotech Corporation - American Depositary Shares,nasdaq
LEGO,A,Legato Merger Corp. IV Ordinary Shares,nasdaq
LEN,N,Lennar Corporation Class A Common Stock,nasdaq
LEN.B,N,Lennar Corporation Class B,nasdaq
LENZ,Q,"LENZ Therapeutics, Inc. - Common Stock",nasdaq
LEO,N,"BNY Mellon Strategic Municipals, Inc. Common Stock",nasdaq
LESL,Q,"Leslie's, Inc. - Common Stock",nasdaq
LEU,N,Centrus Energy Corp. Class A Common Stock,nasdaq
LEVI,N,Levi Strauss & Co Class A Common Stock,nasdaq
LEXX,Q,Lexaria Bioscience Corp. - Common Stock,nasdaq
LFAC,Q,Leapfrog Acquisition Corporation - Class A Ordinary Shares,nasdaq
LFCR,Q,"Lifecore Biomedical, Inc. - Common Stock",nasdaq
LFMD,Q,"LifeMD, Inc. - Common Stock",nasdaq
LFS,Q,"LEIFRAS Co., Ltd. - American Depositary Shares",nasdaq
LFST,Q,"LifeStance Health Group, Inc. - Common Stock",nasdaq
LFT,N,"Lument Finance Trust, Inc. Common Stock",nasdaq
LFTO,Q,"Liftoff Mobile, Inc. - Common Stock",nasdaq
LFUS,Q,"Littelfuse, Inc. - Common Stock",nasdaq
LFVN,Q,Lifevantage Corporation - Common Stock,nasdaq
LFWD,Q,Lifeward Ltd. - Ordinary Shares,nasdaq
LGCL,Q,Lucas GC Limited - Class A Ordinary Shares,nasdaq
LGCY,A,Legacy Education Inc. Common Stock,nasdaq
LGHL,Q,Lion Group Holding Ltd. - American Depositary Share,nasdaq
LGI,N,Lazard Global Total Return and Income Fund Common Stock,nasdaq
LGIH,Q,"LGI Homes, Inc. - Common Stock",nasdaq
LGL,A,"LGL Group, Inc. (The) Common Stock",nasdaq
LGN,Q,Legence Corp. - Class A Common stock,nasdaq
LGND,Q,Ligand Pharmaceuticals Incorporated - Common Stock,nasdaq
LGO,Q,Largo Inc. - Common Shares,nasdaq
LGPS,A,LogProstyle Inc. Common Shares,nasdaq
LGVN,Q,Longeveron Inc. - Class A Common stock,nasdaq
LH,N,Labcorp Holdings Inc. Common Stock,nasdaq
LHAI,Q,Linkhome Holdings Inc. - Common stock,nasdaq
LHSW,Q,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,nasdaq
LHX,N,"L3Harris Technologies, Inc. Common Stock",nasdaq
LI,Q,Li Auto Inc. - American Depositary Shares,nasdaq
LICN,Q,Lichen International Limited - Class A Ordinary Shares,nasdaq
LIDR,Q,"AEye, Inc. - Class A Common Stock",nasdaq
LIEN,Q,"Chicago Atlantic BDC, Inc. - Common Stock",nasdaq
LIF,Q,"Life360, Inc. - Common Stock",nasdaq
LIFE,Q,Ethos Technologies Inc. - Class A Common Stock,nasdaq
LII,N,"Lennox International, Inc. Common Stock",nasdaq
LILA,Q,Liberty Latin America Ltd. - Class A Common Stock,nasdaq
LILAK,Q,Liberty Latin America Ltd. - Class C Common Stock,nasdaq
LILAP,Q,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,nasdaq
LIME,Q,"Neutron Holdings, Inc. - Common Stock",nasdaq
LIMN,Q,"Liminatus Pharma, Inc. - Class A Common Stock",nasdaq
LIN,Q,Linde plc - Ordinary Shares,nasdaq
LINC,Q,Lincoln Educational Services Corporation - Common Stock,nasdaq
LIND,Q,Lindblad Expeditions Holdings Inc.  - Common Stock,nasdaq
LINE,Q,"Lineage, Inc. - Common Stock",nasdaq
LINK,Q,"Interlink Electronics, Inc. - Common Stock",nasdaq
LION,N,Lionsgate Studios Corp Common Shares,nasdaq
LIQT,Q,"LiqTech International, Inc. - Common Stock",nasdaq
LITB,N,"LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing twelve ordinary shares",nasdaq
LITE,Q,Lumentum Holdings Inc. - Common Stock,nasdaq
LITS,Q,"Lite Strategy, Inc. - Common Stock",nasdaq
LIVE,Q,Live Ventures Incorporated - Common Stock,nasdaq
LIVN,Q,LivaNova PLC - Ordinary Shares,nasdaq
LKFN,Q,Lakeland Financial Corporation - Common Stock,nasdaq
LKFT,Q,Lakefront Biotherapeutics - American Depositary Shares,nasdaq
LKQ,Q,LKQ Corporation - Common Stock,nasdaq
LKSP,Q,Lake Superior Acquisition Corp. - Class A Ordinary Shares,nasdaq
LKSPR,Q,Lake Superior Acquisition Corp. - Rights,nasdaq
LLY,N,Eli Lilly and Company Common Stock,nasdaq
LLYVA,Q,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",nasdaq
LLYVK,Q,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",nasdaq
LMAT,Q,"LeMaitre Vascular, Inc. - Common Stock",nasdaq
LMB,Q,"Limbach Holdings, Inc. - Common Stock",nasdaq
LMND,N,"Lemonade, Inc. Common Stock",nasdaq
LMNR,Q,Limoneira Co - Common Stock,nasdaq
LMRI,Q,"Lumexa Imaging Holdings, Inc. - Common Stock",nasdaq
LMT,N,Lockheed Martin Corporation Common Stock,nasdaq
LNAI,Q,Lunai Bioworks Inc. - Common Stock,nasdaq
LNC,N,Lincoln National Corporation Common Stock,nasdaq
LND,N,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),nasdaq
LNG,N,"Cheniere Energy, Inc. Common Stock",nasdaq
LNKS,Q,Linkers Industries Limited - Class A Ordinary Shares,nasdaq
LNN,N,Lindsay Corporation Common Stock,nasdaq
LNSR,Q,"LENSAR, Inc. - Common Stock",nasdaq
LNT,Q,Alliant Energy Corporation - Common Stock,nasdaq
LNTH,Q,"Lantheus Holdings, Inc. - Common Stock",nasdaq
LNZA,Q,"LanzaTech Global, Inc. - Common Stock",nasdaq
LOAN,Q,"Manhattan Bridge Capital, Inc - Common Stock",nasdaq
LOAR,N,Loar Holdings Inc. Common Stock,nasdaq
LOB,N,"Live Oak Bancshares, Inc. Common Stock",nasdaq
LOBO,Q,LOBO TECHNOLOGIES LTD. - Class A Ordinary Shares,nasdaq
LOCL,N,Local Bounti Corporation Common Stock,nasdaq
LOCO,Q,"El Pollo Loco Holdings, Inc. - Common Stock",nasdaq
LODE,A,Comstock Inc. Common Stock,nasdaq
LOGI,Q,Logitech International S.A. - Registered Shares,nasdaq
LOMA,N,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,nasdaq
LONA,Q,"LeonaBio, Inc. - Common Stock",nasdaq
LOOP,Q,"Loop Industries, Inc. - Common Stock",nasdaq
LOPE,Q,"Grand Canyon Education, Inc. - Common Stock",nasdaq
LOT,Q,Lotus Technology Inc. - American Depositary Shares,nasdaq
LOVE,Q,The Lovesac Company - Common Stock,nasdaq
LOW,N,"Lowe's Companies, Inc. Common Stock",nasdaq
LPA,A,Logistic Properties of the Americas Ordinary Shares,nasdaq
LPAA,Q,Launch One Acquisition Corp. - Class A Ordinary Shares,nasdaq
LPBB,Q,Launch Two Acquisition Corp. - Class A Ordinary Shares,nasdaq
LPCN,Q,Lipocine Inc. - Common Stock,nasdaq
LPCV,Q,Launchpad Cadenza Acquisition Corp I - Class A Ordinary Share,nasdaq
LPG,N,Dorian LPG Ltd. Common Stock,nasdaq
LPL,N,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",nasdaq
LPLA,Q,LPL Financial Holdings Inc. - Common Stock,nasdaq
LPRO,Q,Open Lending Corporation - Common Stock,nasdaq
LPSN,Q,"LivePerson, Inc. - Common Stock",nasdaq
LPTH,Q,"LightPath Technologies, Inc. - Class A Common Stock",nasdaq
LPX,N,Louisiana-Pacific Corporation Common Stock,nasdaq
LQDA,Q,Liquidia Corporation - Common Stock,nasdaq
LQDT,Q,"Liquidity Services, Inc. - Common Stock",nasdaq
LRCX,Q,Lam Research Corporation - Common Stock,nasdaq
LRE,Q,"Lead Real Estate Co., Ltd - American Depositary Shares",nasdaq
LRHC,Q,La Rosa Holdings Corp. - Common Stock,nasdaq
LRMR,Q,"Larimar Therapeutics, Inc. - Common Stock",nasdaq
LRN,N,"Stride, Inc. Common Stock",nasdaq
LSAK,Q,"Lesaka Technologies, Inc. - Common Stock",nasdaq
LSBK,Q,"Lake Shore Bancorp, Inc. - Common Stock",nasdaq
LSCC,Q,Lattice Semiconductor Corporation - Common Stock,nasdaq
LSE,Q,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",nasdaq
LSF,A,"Laird Superfood, Inc. Common Stock",nasdaq
LSH,Q,Lakeside Holding Limited - Common Stock,nasdaq
LSPD,N,Lightspeed Commerce Inc. Subordinate Voting Shares,nasdaq
LSTA,Q,"Lisata Therapeutics, Inc. - Common Stock",nasdaq
LSTR,Q,"Landstar System, Inc. - Common Stock",nasdaq
LTBR,Q,Lightbridge Corporation - Common Stock,nasdaq
LTC,N,"LTC Properties, Inc. Common Stock",nasdaq
LTH,N,"Life Time Group Holdings, Inc. Common Stock",nasdaq
LTM,N,"LATAM Airlines Group S.A. American Depositary Shares (each representing two thousand (2,000) shares of Common Stock)",nasdaq
LTRN,Q,Lantern Pharma Inc. - Common Stock,nasdaq
LTRX,Q,"Lantronix, Inc. - Common Stock",nasdaq
LU,N,"Lufax Holding Ltd American Depositary Shares, each representing two (2) Ordinary Shares",nasdaq
LUCD,Q,Lucid Diagnostics Inc. - Common Stock,nasdaq
LUCK,N,Lucky Strike Entertainment Corporation Class A Common Stock,nasdaq
LUCY,Q,"Innovative Eyewear, Inc. - Common Stock",nasdaq
LUD,A,Luda Technology Group Limited Ordinary Shares,nasdaq
LULU,Q,lululemon athletica inc. - Common Stock,nasdaq
LUMN,N,"Lumen Technologies, Inc. Common Stock",nasdaq
LUNG,Q,Pulmonx Corporation - Common Stock,nasdaq
LUNR,Q,"Intuitive Machines, Inc. - Class A Common Stock",nasdaq
LUV,N,Southwest Airlines Company Common Stock,nasdaq
LUXE,N,"LuxExperience B.V. American Depositary Shares, each representing one Ordinary Share",nasdaq
LVLU,Q,"Lulu's Fashion Lounge Holdings, Inc. - Common Stock",nasdaq
LVO,Q,"LiveOne, Inc. - Common Stock",nasdaq
LVS,N,Las Vegas Sands Corp. Common Stock,nasdaq
LVWR,N,"LiveWire Group, Inc. Common Stock",nasdaq
LW,N,"Lamb Weston Holdings, Inc. Common Stock ",nasdaq
LWAC,Q,LightWave Acquisition Corp. - Class A Ordinary Shares,nasdaq
LWAY,Q,"Lifeway Foods, Inc. - Common Stock",nasdaq
LWLG,Q,"Lightwave Logic, Inc. - Common Stock",nasdaq
LX,Q,LexinFintech Holdings Ltd. - American Depositary Shares,nasdaq
LXEH,Q,"Lixiang Education Holding Co., Ltd. - American Depositary Shares",nasdaq
LXEO,Q,"Lexeo Therapeutics, Inc. - Common Stock",nasdaq
LXFR,N,Luxfer Holdings PLC Ordinary Shares,nasdaq
LXP,N,LXP Industrial Trust Common Stock (Maryland REIT),nasdaq
LXRX,Q,"Lexicon Pharmaceuticals, Inc. - Common Stock",nasdaq
LXU,N,"LSB Industries, Inc. Common Stock",nasdaq
LYB,N,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),nasdaq
LYEL,Q,"Lyell Immunopharma, Inc. - Common Stock",nasdaq
LYFT,Q,"Lyft, Inc. - Class A Common Stock",nasdaq
LYG,N,Lloyds Banking Group Plc American Depositary Shares,nasdaq
LYTS,Q,LSI Industries Inc. - Common Stock,nasdaq
LYV,N,"Live Nation Entertainment, Inc. Common Stock",nasdaq
LZ,Q,"LegalZoom.com, Inc. - Common Stock",nasdaq
LZB,N,La-Z-Boy Incorporated Common Stock,nasdaq
LZM,N,Lifezone Metals Limited Ordinary Shares,nasdaq
LZMH,Q,LZ Technology Holdings Limited - Class B Ordinary Shares,nasdaq
M,N,Macy's Inc Common Stock,nasdaq
MA,N,Mastercard Incorporated Common Stock,nasdaq
MAA,N,"Mid-America Apartment Communities, Inc. Common Stock",nasdaq
MAAS,Q,Maase Inc. - Class A Ordinary Shares,nasdaq
MAC,N,Macerich Company (The) Common Stock,nasdaq
MACI,Q,Melar Acquisition Corp. I - Class A Ordinary Shares,nasdaq
MAGH,Q,Magnitude International Ltd - Ordinary Shares,nasdaq
MAGN,N,Magnera Corporation Common Stock,nasdaq
MAIA,A,"MAIA Biotechnology, Inc. Common Stock",nasdaq
MAIN,N,Main Street Capital Corporation Common Stock,nasdaq
MAIR,N,Madison Air Solutions Corporation Class A Common Stock,nasdaq
MAKO,Q,Mako Mining Corp - Common Stock,nasdaq
MAMA,Q,"Mama's Creations, Inc. - Common Stock",nasdaq
MAMK,Q,MaxsMaking Inc. - Class A Ordinary Shares,nasdaq
MAMO,Q,Massimo Group - Common Stock,nasdaq
MAN,N,ManpowerGroup Common Stock,nasdaq
MANE,N,"Veradermics, Incorporated Common Stock",nasdaq
MANH,Q,"Manhattan Associates, Inc. - Common Stock",nasdaq
MANU,N,Manchester United Ltd. Class A Ordinary Shares,nasdaq
MAR,Q,Marriott International - Class A Common Stock,nasdaq
MARA,Q,"MARA Holdings, Inc. - Common Stock",nasdaq
MAS,N,Masco Corporation Common Stock,nasdaq
MASK,Q,3 E Network Technology Group Ltd - Class A Ordinary Shares,nasdaq
MASS,Q,908 Devices Inc. - Common Stock,nasdaq
MAT,Q,"Mattel, Inc. - Common Stock",nasdaq
MATH,Q,Metalpha Technology Holding Limited - Ordinary Shares,nasdaq
MATV,N,"Mativ Holdings, Inc. Common Stock",nasdaq
MATW,Q,Matthews International Corporation - Class A Common Stock,nasdaq
MATX,N,"Matson, Inc. Common Stock",nasdaq
MAX,N,"MediaAlpha, Inc. Class A Common Stock",nasdaq
MAYS,Q,"J. W. Mays, Inc. - Common Stock",nasdaq
MAZE,Q,"Maze Therapeutics, Inc. - Common Stock",nasdaq
MB,Q,MasterBeef Group - Ordinary Shares,nasdaq
MBAI,Q,Check-Cap Ltd. - Ordinary Share,nasdaq
MBAV,Q,M3-Brigade Acquisition V Corp. - Class A Ordinary shares,nasdaq
MBBC,Q,"Marathon Bancorp, Inc. - Common Stock",nasdaq
MBC,N,"MasterBrand, Inc. Common Stock",nasdaq
MBGL,N,Mobility Global Inc. Common Stock,nasdaq
MBI,N,MBIA Inc. Common Stock,nasdaq
MBIN,Q,Merchants Bancorp - Common Stock,nasdaq
MBIO,Q,"Mustang Bio, Inc. - Common Stock",nasdaq
MBLY,Q,Mobileye Global Inc. - Class A Common Stock,nasdaq
MBOT,Q,Microbot Medical Inc.  - Common Stock,nasdaq
MBRX,Q,"Moleculin Biotech, Inc. - Common Stock",nasdaq
MBUU,Q,"Malibu Boats, Inc. - Common Stock",nasdaq
MBVI,Q,M3-Brigade Acquisition VI Corp. - Class A Ordinary Shares,nasdaq
MBWM,Q,Mercantile Bank Corporation - Common Stock,nasdaq
MBX,Q,"MBX Biosciences, Inc. - Common Stock",nasdaq
MC,N,Moelis & Company Class A Common Stock,nasdaq
MCAH,Q,Mountain Crest Acquisition 6 Corp. - Ordinary Shares,nasdaq
MCAHR,Q,Mountain Crest Acquisition 6 Corp. - Rights,nasdaq
MCB,N,Metropolitan Bank Holding Corp. Common Stock,nasdaq
MCBS,Q,"MetroCity Bankshares, Inc. - Common Stock",nasdaq
MCD,N,McDonald's Corporation Common Stock,nasdaq
MCFT,Q,"MasterCraft Boat Holdings, Inc. - Common Stock",nasdaq
MCGA,Q,Yorkville Acquisition Corp. - Class A Ordinary Share,nasdaq
MCHB,Q,Mechanics Bancorp - Class A Common Stock,nasdaq
MCHP,Q,Microchip Technology Incorporated - Common Stock,nasdaq
MCHX,Q,"Marchex, Inc. - Class B Common Stock",nasdaq
MCI,N,Barings Corporate Investors Common Stock,nasdaq
MCK,N,McKesson Corporation Common Stock,nasdaq
MCN,N,XAI Madison Equity Premium Income Fund Common Shares,nasdaq
MCO,N,Moody's Corporation Common Stock,nasdaq
MCRB,Q,"Seres Therapeutics, Inc. - Common Stock",nasdaq
MCRI,Q,"Monarch Casino & Resort, Inc. - Common Stock",nasdaq
MCRP,A,Micropolis AI Robotics Ordinary Shares,nasdaq
MCS,N,Marcus Corporation (The) Common Stock,nasdaq
MCTA,Q,Charming Medical Limited - Class A Ordinary Shares,nasdaq
MCY,N,Mercury General Corporation Common Stock,nasdaq
MD,N,"Pediatrix Medical Group, Inc. Common Stock",nasdaq
MDA,N,MDA Space Ltd. Common Shares,nasdaq
MDAI,Q,"Spectral AI, Inc. - Class A Common Stock",nasdaq
MDB,Q,"MongoDB, Inc. - Class A Common Stock",nasdaq
MDBH,Q,"MDB Capital Holdings, LLC - Class A common ",nasdaq
MDCX,Q,Medicus Pharma Ltd. - Common Stock,nasdaq
MDGL,Q,"Madrigal Pharmaceuticals, Inc. - Common Stock",nasdaq
MDIA,Q,Mediaco Holding Inc. - Class A Common Stock,nasdaq
MDLN,Q,Medline Inc. - Class A common stock,nasdaq
MDLZ,Q,"Mondelez International, Inc. - Class A Common Stock",nasdaq
MDRR,Q,"Medalist Diversified, Inc. - Common Stock",nasdaq
MDT,N,Medtronic plc. Ordinary Shares,nasdaq
MDU,N,"MDU Resources Group, Inc. Common Stock (Holding Company)",nasdaq
MDV,N,"Modiv Industrial, Inc. Class C Common Stock",nasdaq
MDWD,Q,MediWound Ltd. - Ordinary Shares,nasdaq
MDXG,Q,"MiMedx Group, Inc - Common Stock",nasdaq
MDXH,Q,MDxHealth SA - Ordinary Shares,nasdaq
MEC,N,"Mayville Engineering Company, Inc. Common Stock",nasdaq
MED,N,MEDIFAST INC Common Stock,nasdaq
MEDP,Q,"Medpace Holdings, Inc. - Common Stock",nasdaq
MEDS,Q,"DataMeds AI, Inc. - Common Stock",nasdaq
MEGI,N,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,nasdaq
MEGL,Q,Magic Empire Global Limited - Class A Ordinary Shares,nasdaq
MEI,N,"Methode Electronics, Inc. Common Stock",nasdaq
MELI,Q,"MercadoLibre, Inc. - Common Stock",nasdaq
MENS,Q,Jyong Biotech Ltd. - Ordinary shares,nasdaq
MEOH,Q,Methanex Corporation - Common Stock,nasdaq
MER$K,N,"Bank of America Corporation Income Capital Obligation Notes initially due December 15, 2066",nasdaq
MERC,Q,Mercer International Inc. - Common Stock,nasdaq
MESH,Q,Meshflow Acquisition Corp. - Class A Ordinary Shares,nasdaq
MESO,Q,Mesoblast Limited - American Depositary Shares,nasdaq
MET,N,"MetLife, Inc. Common Stock",nasdaq
MET$E,N,"MetLife, Inc. Depositary Shares ",nasdaq
META,Q,"Meta Platforms, Inc. - Class A Common Stock",nasdaq
METC,Q,"Ramaco Resources, Inc. - Class A Common Stock",nasdaq
METCB,Q,"Ramaco Resources, Inc. - Class B Common Stock",nasdaq
METCI,Q,"Ramaco Resources, Inc. - 8.250% Senior Notes due 2030",nasdaq
METCZ,Q,"Ramaco Resources, Inc. - 8.375% Senior Notes due 2029",nasdaq
MEVO,Q,M Evo Global Acquisition Corp II - Class A Ordinary Shares,nasdaq
MF,Q,MindForge Inc. - Class A Ordinary Shares,nasdaq
MFA,N,"MFA Financial, Inc.",nasdaq
MFAN,N,"MFA Financial, Inc. 8.875% Senior Notes due 2029",nasdaq
MFAO,N,"MFA Financial, Inc. 9.000% Senior Notes due 2029",nasdaq
MFC,N,Manulife Financial Corporation Common Stock,nasdaq
MFG,N,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",nasdaq
MFI,Q,mF International Limited - Class A Ordinary Shares,nasdaq
MFIC,Q,MidCap Financial Investment Corporation - Closed End Fund,nasdaq
MFICL,Q,MidCap Financial Investment Corporation - 8.00% Notes due 2028,nasdaq
MFIN,Q,Medallion Financial Corp. - Common Stock,nasdaq
MFM,N,Aberdeen Municipal Income Fund Common Shares of Beneficial Interest,nasdaq
MFP,Q,"Midera Food Processing, Inc. - Common Stock",nasdaq
MG,N,Mistras Group Inc Common Stock,nasdaq
MGA,N,"Magna International, Inc. Common Stock",nasdaq
MGEE,Q,MGE Energy Inc. - Common Stock,nasdaq
MGF,N,Aberdeen Government Markets Income Fund Common Shares of Beneficial Interest,nasdaq
