fact_unit,2019-05-09,2019-09-03,2019-11-07,2020-02-11,2020-05-11,2020-08-27,2020-11-06,2021-02-04,2021-05-06,2021-08-24,2021-11-04,2022-02-03,2022-05-04,2022-08-18,2022-11-02,2023-02-08,2023-05-03,2023-08-17,2023-11-01,2024-02-07,2024-05-01,2024-08-16,2024-11-01,2025-02-05,2025-04-29,2025-05-01,2025-08-15,2025-11-06
ProceedsFromSaleOfProductiveAssets / USD,,,7800000.0,60300000.0,68700000.0,137000000.0,2000000.0,3000000.0,5000000.0,85000000.0,3000000.0,4000000.0,6000000.0,13000000.0,0.0,6000000.0,7000000.0,26000000.0,4000000.0,8000000.0,12000000.0,18000000.0,4000000.0,11000000.0,,12000000.0,30000000.0,1000000.0
ProfitLoss / USD,-34.0,581000000.0,101500000.0,242100000.0,354500000.0,586600000.0,68000000.0,256000000.0,439000000.0,437000000.0,200000000.0,422000000.0,692000000.0,616000000.0,203000000.0,432000000.0,703000000.0,951000000.0,234000000.0,695000000.0,874000000.0,815000000.0,154000000.0,290000000.0,,479000000.0,1058000000.0,193000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,3614800000.0,,,,3615000000.0,,,,3761000000.0,,,,3646000000.0,3762000000.0,3762000000.0,3762000000.0,3762000000.0,3763000000.0,3763000000.0,,3763000000.0,3763000000.0,8202000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,6885600000.0,,,,6886000000.0,,,,7513000000.0,,,,7321000000.0,,,,7770000000.0,,,,,7978000000.0,
PropertyPlantAndEquipmentGross / USD,,5700000000.0,,,,7104200000.0,,,,,,,,,,,,,,,,,,,7405000000.0,,,
PropertyPlantAndEquipmentNet / USD,,2698500000.0,3975000000.0,3975000000.0,3975000000.0,3975000000.0,3615000000.0,3615000000.0,3615000000.0,,3761000000.0,3761000000.0,3761000000.0,,3646000000.0,3646000000.0,3646000000.0,,,,,,,,3577000000.0,,,
RepaymentsOfLongTermDebt / USD,,3745100000.0,1389200000.0,1192800000.0,1292800000.0,744500000.0,1360000000.0,2112000000.0,2094000000.0,3108000000.0,122000000.0,121000000.0,121000000.0,4225000000.0,401000000.0,677000000.0,678000000.0,530000000.0,24000000.0,11000000.0,334000000.0,1243000000.0,17000000.0,21000000.0,869000000.0,18000000.0,330000000.0,2000000.0
ResearchAndDevelopmentExpense / USD,,69100000.0,14200000.0,31500000.0,47300000.0,72700000.0,26000000.0,49000000.0,74000000.0,64000000.0,26000000.0,49000000.0,74000000.0,97000000.0,25000000.0,48000000.0,72000000.0,100000000.0,25000000.0,49000000.0,76000000.0,96000000.0,27000000.0,55000000.0,67000000.0,80000000.0,101000000.0,28000000.0
RestructuringAndRelatedCostCostIncurredToDate1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,153000000.0,,,
RestructuringAndRelatedCostExpectedCost1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,250000000.0,,,
RestructuringAndRelatedCostIncurredCost / USD,,,,,,,,,,2000000.0,,,,115000000.0,,18000000.0,27000000.0,94000000.0,1000000.0,3000000.0,53000000.0,96000000.0,28000000.0,52000000.0,,82000000.0,111000000.0,6000000.0
RestructuringCharges / USD,,93000000.0,130800000.0,130800000.0,130800000.0,236200000.0,131000000.0,131000000.0,131000000.0,131000000.0,67000000.0,67000000.0,67000000.0,131000000.0,,,,131000000.0,111000000.0,111000000.0,111000000.0,67000000.0,111000000.0,111000000.0,,111000000.0,111000000.0,6000000.0
RestructuringCostsAndAssetImpairmentCharges / USD,,,,,,,,,,,,,,115000000.0,0.0,0.0,0.0,94000000.0,3000000.0,204000000.0,-156000000.0,234000000.0,28000000.0,52000000.0,,82000000.0,-104000000.0,6000000.0
RestructuringReserve / USD,,81400000.0,87600000.0,87600000.0,87600000.0,87500000.0,85000000.0,85000000.0,85000000.0,35000000.0,95000000.0,95000000.0,95000000.0,88000000.0,118000000.0,118000000.0,118000000.0,85000000.0,150000000.0,150000000.0,150000000.0,95000000.0,102000000.0,102000000.0,5000000.0,102000000.0,118000000.0,105000000.0
RestructuringReserveAccrualAdjustment1 / USD,,143200000.0,17600000.0,36700000.0,54700000.0,40200000.0,22000000.0,37000000.0,,131000000.0,,,,98000000.0,,,,133000000.0,,,,77000000.0,,,,,101000000.0,62000000.0
RestructuringReserveSettledWithoutCash2 / USD,,22400000.0,1000000.0,5200000.0,8900000.0,4000000.0,,2000000.0,11000000.0,29000000.0,1000000.0,3000000.0,2000000.0,23000000.0,2000000.0,2000000.0,3000000.0,32000000.0,6000000.0,14000000.0,25000000.0,8000000.0,1000000.0,2000000.0,,2000000.0,18000000.0,10000000.0
RestructuringReserveTranslationAdjustment / USD,,2200000.0,-2900000.0,-600000.0,0.0,2800000.0,-2000000.0,4000000.0,0.0,-1000000.0,-5000000.0,-5000000.0,-9000000.0,5000000.0,-6000000.0,,4000000.0,5000000.0,-5000000.0,1000000.0,-3000000.0,-9000000.0,4000000.0,-2000000.0,,,4000000.0,
RestructuringReserveTranslationAndOtherAdjustment / USD,,,,,,,,,,,,,,,,,,,,,,,,,78000000.0,,,
RestructuringSettlementAndImpairmentProvisions / USD,,,,,,,,,,,,,,,,,,,,,,,,,78000000.0,,,
RetainedEarningsAccumulatedDeficit / USD,-34.0,561400000.0,323700000.0,323700000.0,323700000.0,323700000.0,246000000.0,246000000.0,246000000.0,246000000.0,452000000.0,452000000.0,452000000.0,452000000.0,534000000.0,534000000.0,534000000.0,534000000.0,865000000.0,865000000.0,865000000.0,865000000.0,879000000.0,879000000.0,2320000000.0,879000000.0,879000000.0,548000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,2262400000.0,4545600000.0,6855300000.0,9319100000.0,3141000000.0,6184000000.0,9325000000.0,9458000000.0,3097000000.0,6200000000.0,9407000000.0,12468000000.0,3420000000.0,6927000000.0,10635000000.0,12861000000.0,3712000000.0,7354000000.0,11021000000.0,14544000000.0,3443000000.0,6694000000.0,10410000000.0,10105000000.0,14694000000.0,3353000000.0
Revenues / USD,,9101000000.0,,,,2262400000.0,,,,,,,,,,,,,,,,,,,,,3443000000.0,
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,,,800000.0,800000.0,31300000.0,31300000.0,,,,31000000.0,,,,31000000.0,,,,1000000.0,,,,34000000.0,,,,,0.0,
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,25700000.0,47100000.0,52300000.0,63200000.0,,,,63000000.0,,,,63000000.0,,,,55000000.0,,,,55000000.0,,,98000000.0,,26000000.0,
SegmentReportingOtherItemAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,13086000000.0,
SellingGeneralAndAdministrativeExpense / USD,,850200000.0,198300000.0,403600000.0,624200000.0,793200000.0,371000000.0,680000000.0,1034000000.0,999000000.0,329000000.0,637000000.0,962000000.0,1385000000.0,313000000.0,616000000.0,942000000.0,1292000000.0,302000000.0,600000000.0,917000000.0,1284000000.0,302000000.0,601000000.0,776000000.0,931000000.0,1086000000.0,276000000.0
SeveranceCosts1 / USD,,,,,,,,24000000.0,33000000.0,84000000.0,12000000.0,25000000.0,33000000.0,45000000.0,,,,76000000.0,,,,58000000.0,,,,,68000000.0,
ShareBasedCompensation / USD,,26500000.0,4500000.0,8300000.0,11900000.0,21000000.0,6000000.0,13000000.0,24000000.0,19000000.0,14000000.0,28000000.0,44000000.0,34000000.0,15000000.0,31000000.0,47000000.0,58000000.0,16000000.0,29000000.0,42000000.0,63000000.0,-5000000.0,6000000.0,35000000.0,20000000.0,54000000.0,5000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized / shares,,,,,,,,,,54000000.0,,,,47000000.0,,,,41000000.0,,,,34000000.0,,,,,36000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,,37000000.0,,,,20600000.0,,,,8000000.0,,,,1000000.0,,,,6000000.0,,,,15000000.0,,,34000000.0,,31000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice / USD/shares,,10.66,,,,10.63,,,,10.58,,,,10.95,,,,10.24,,,,11.2,,,,,11.89,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,,0.0,,,,49600000.0,,,,10000000.0,,,,9000000.0,,,,7000000.0,,,,8000000.0,,,,,12000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,14400000.0,,,,10800000.0,,,,56000000.0,,,,55000000.0,,,,45000000.0,,,,33000000.0,,,,,33000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber / shares,,1500000.0,,,,2500000.0,,,,2000000.0,,,,3000000.0,,,,9000000.0,,,,13000000.0,,,,,9000000.0,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,7.0,,,,6.08,,,,9.46,,,,11.0,,,,9.88,,,,,,,,,10.11,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,10.33,,,,11.21,,,,12.4,,,,11.79,,,,9.35,,,,,9.45,
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1 / USD,,26500000.0,,,,21000000.0,,,,19000000.0,,,,34000000.0,,,,58000000.0,,,,63000000.0,,,,,54000000.0,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares / shares,,1100000.0,,,,4200000.0,,,,8000000.0,,,,8000000.0,,,,6000000.0,,,,8000000.0,,,,,9000000.0,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1 / USD/shares,,6.9,,,,8.78,,,,10.59,,,,11.14,,,,10.06,,,,10.36,,,,,10.56,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1 / USD/shares,,10.23,,,,10.32,,,,10.32,,,,10.49,,,,10.66,,,,11.29,,,,,10.86,
ShortTermBorrowings / USD,,1173800000.0,788800000.0,788800000.0,788800000.0,788800000.0,195000000.0,195000000.0,195000000.0,195000000.0,98000000.0,98000000.0,98000000.0,98000000.0,136000000.0,136000000.0,136000000.0,136000000.0,80000000.0,80000000.0,80000000.0,80000000.0,84000000.0,84000000.0,,84000000.0,84000000.0,116000000.0
ShortTermDebtWeightedAverageInterestRate / pure,,0.024,,,,0.0161,,,,0.0297,,,,0.061,,,,0.014,,,,0.0398,,,,,0.0539,
ShortTermLeaseCost / USD,,,,,,,,,,0.0,,,,0.0,,,,20000000.0,,,,17000000.0,,,,,21000000.0,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,2500000.0,,,,200000.0,,,,3000000.0,,,,11000000.0,,,,13000000.0,,,,,,,,,5000000.0,
StockIssuedDuringPeriodValueAcquisitions / USD,,,,,,5229600000.0,,,,5230000000.0,,,,,,,,,,,,,,,,,8212000000.0,
StockIssuedDuringPeriodValueNewIssues / USD,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,36000000.0,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures / USD,,,9400000.0,12200000.0,16400000.0,26600000.0,0.0,1000000.0,1000000.0,22000000.0,5000000.0,9000000.0,11000000.0,1000000.0,82000000.0,92000000.0,92000000.0,30000000.0,96000000.0,132000000.0,133000000.0,114000000.0,-3000000.0,-3000000.0,,-3000000.0,134000000.0,8000000.0
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,400000000.0,,,,,,,,,,,,,321000000.0,,,
StockRepurchasedAndRetiredDuringPeriodShares / shares,,,,,,,,,,,,,,,,,,,,,,,,,9800000.0,,,
StockRepurchasedAndRetiredDuringPeriodValue / USD,,,58300000.0,222600000.0,478200000.0,536600000.0,58000000.0,223000000.0,478000000.0,537000000.0,64000000.0,75000000.0,308000000.0,537000000.0,64000000.0,295000000.0,423000000.0,351000000.0,30000000.0,40000000.0,200000000.0,601000000.0,30000000.0,30000000.0,607000000.0,30000000.0,432000000.0,
StockholdersEquity / USD,130.0,626600000.0,5609000000.0,5609000000.0,5609000000.0,5609000000.0,4626000000.0,4626000000.0,4626000000.0,4626000000.0,4764000000.0,4764000000.0,4764000000.0,4764000000.0,4082000000.0,4082000000.0,4082000000.0,4082000000.0,4026000000.0,4026000000.0,4026000000.0,4026000000.0,3881000000.0,3881000000.0,3216000000.0,3881000000.0,3881000000.0,11728000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,528500000.0,695400000.0,695400000.0,695400000.0,587600000.0,5675000000.0,5675000000.0,5675000000.0,695000000.0,4687000000.0,4687000000.0,4687000000.0,5675000000.0,4821000000.0,4821000000.0,4821000000.0,4687000000.0,4141000000.0,4141000000.0,4141000000.0,4821000000.0,4090000000.0,4090000000.0,3196000000.0,4090000000.0,4141000000.0,3953000000.0
SupplierFinanceProgramObligation / USD,,,,,,,,,,,,,,,,,,,1100000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,,1100000000.0,1051000000.0,900000000.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2553000000.0,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2372000000.0,
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,1000000.0,1000000.0,0.0
TreasuryStockValue / USD,,10700000.0,16100000.0,16100000.0,16100000.0,16100000.0,67000000.0,67000000.0,67000000.0,67000000.0,29000000.0,29000000.0,29000000.0,29000000.0,18000000.0,18000000.0,18000000.0,18000000.0,12000000.0,12000000.0,12000000.0,12000000.0,11000000.0,11000000.0,,11000000.0,11000000.0,6000000.0
TreasuryStockValueAcquiredCostMethod / USD,,40200000.0,21200000.0,21200000.0,32200000.0,39100000.0,10000000.0,11000000.0,11000000.0,22000000.0,131000000.0,133000000.0,133000000.0,67000000.0,131000000.0,133000000.0,133000000.0,8000000.0,202000000.0,221000000.0,221000000.0,143000000.0,45000000.0,48000000.0,,48000000.0,221000000.0,43000000.0
UnrecognizedTaxBenefits / USD,,56500000.0,,,,65100000.0,,,,75000000.0,,,,102000000.0,,,,101000000.0,,,,133000000.0,,,102000000.0,,195000000.0,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,69000000.0,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5000000.0,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / USD,,4600000.0,,,,2900000.0,,,,14000000.0,,,,7000000.0,,,,12000000.0,,,,12000000.0,,,,,13000000.0,
UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,12000000.0,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,,24000000.0,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,,2000000.0,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,,,102600000.0,,,,,,,,,,,,,,,,,,,86000000.0,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,-12000000.0,,,,5300000.0,,,,20000000.0,,,,73000000.0,,,,40000000.0,,,,4000000.0,,,,,-7000000.0,
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,,10500000.0,4700000.0,3600000.0,3400000.0,7300000.0,2900000.0,1700000.0,1500000.0,4000000.0,5000000.0,7000000.0,5000000.0,2000000.0,4000000.0,4000000.0,4000000.0,5000000.0,12000000.0,11000000.0,9000000.0,6000000.0,0.0,1000000.0,2900000.0,1000000.0,8000000.0,4000000.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,1164200000.0,1158700000.0,1157600000.0,1157600000.0,1161700000.0,1626100000.0,1619800000.0,1611200000.0,1184000000.0,1566000000.0,1568000000.0,1562000000.0,1602000000.0,1534000000.0,1528000000.0,1521000000.0,1556000000.0,1486000000.0,1486000000.0,1482000000.0,1516000000.0,1439000000.0,1440000000.0,123000000.0,1440000000.0,1476000000.0,1444000000.0
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation / shares,,3500000.0,2500000.0,2500000.0,2500000.0,2700000.0,300000.0,500000.0,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0,1000000.0,4000000.0,4000000.0,4000000.0,2000000.0,11000000.0,11000000.0,11000000.0,5000000.0,8000000.0,6000000.0,,6000000.0,10000000.0,4000000.0
WeightedAverageNumberOfSharesIssuedBasic / shares,,,,,,,,,,,1563000000.0,1562000000.0,1558000000.0,,1534000000.0,1528000000.0,1521000000.0,,1485000000.0,1485000000.0,1484000000.0,,1447000000.0,1445000000.0,,1445000000.0,,1444000000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,1153700000.0,1156500000.0,1156500000.0,1156700000.0,1157100000.0,1623500000.0,1618600000.0,1610700000.0,1182000000.0,,,,1601000000.0,,,,1553000000.0,,,,1514000000.0,,,120100000.0,,1478000000.0,10000000.0
