fact_unit,2009-08-26,2009-11-04,2010-02-16,2010-05-04,2010-05-05,2010-08-05,2010-11-02,2011-02-18,2011-05-02,2011-05-12,2011-07-28,2011-10-27,2012-02-15,2012-04-25,2012-05-14,2012-07-25,2012-10-24,2013-02-12,2013-04-24,2013-05-28,2013-07-24,2013-10-23,2014-02-13,2014-05-01,2014-08-05,2014-08-07,2014-11-04,2015-02-13,2015-05-06,2015-08-05,2015-11-04,2016-02-23,2016-05-06,2016-08-05,2016-11-04,2017-02-21,2017-05-05,2017-08-04,2017-11-03,2018-02-16,2018-05-04,2018-08-03,2018-11-02,2019-02-15,2019-05-03,2019-08-02,2019-10-31,2020-02-14,2020-05-08,2020-08-07,2020-10-30,2021-02-12,2021-05-06,2021-08-05,2021-11-04,2022-02-16,2022-05-12,2022-08-04,2022-11-03,2023-02-16,2023-05-04,2023-08-03,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-07,2025-02-14,2025-05-01,2025-08-07,2025-10-30
ProceedsFromIssuanceOfDebt / USD,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,747000000.0,747000000.0,0.0,593000000.0,593000000.0,0.0,593000000.0,747000000.0,4000000.0,4000000.0,1375000000.0,593000000.0,0.0,0.0,976000000.0,1375000000.0,673000000.0,673000000.0,673000000.0,971000000.0,0.0,0.0,0.0,673000000.0,1296000000.0,1295000000.0,1295000000.0,10000000.0,0.0,645000000.0,1804000000.0,1090000000.0,,0.0,892000000.0,1804000000.0,,844000000.0,844000000.0,892000000.0,,595000000.0,595000000.0,844000000.0,0.0,0.0,0.0,595000000.0,1288000000.0,1288000000.0,1288000000.0
ProceedsFromSaleAndCollectionOfReceivables / USD,,,,,,626000000.0,1000000000.0,3686000000.0,121000000.0,729000000.0,107000000.0,123000000.0,352000000.0,,,,,167000000.0,,,,,232000000.0,,,232000000.0,,190000000.0,,,,145000000.0,,,,174000000.0,,,,225000000.0,,,,340000000.0,,,,477000000.0,,,,347000000.0,109000000.0,226000000.0,353000000.0,299000000.0,125000000.0,199000000.0,336000000.0,483000000.0,88000000.0,133000000.0,175000000.0,515000000.0,32000000.0,,,432000000.0,,,97000000.0
ProfitLoss / USD,-193000000.0,-584000000.0,-35000000.0,-228000000.0,-35000000.0,-193000000.0,-169000000.0,-4240000000.0,68000000.0,-4240000000.0,234000000.0,346000000.0,-28000000.0,491000000.0,491000000.0,838000000.0,968000000.0,650000000.0,157000000.0,157000000.0,339000000.0,545000000.0,1152000000.0,192000000.0,454000000.0,1152000000.0,762000000.0,881000000.0,127000000.0,951000000.0,1099000000.0,1105000000.0,75000000.0,218000000.0,333000000.0,1300000000.0,17000000.0,125000000.0,318000000.0,613000000.0,78000000.0,210000000.0,422000000.0,562000000.0,117000000.0,298000000.0,546000000.0,-151000000.0,152000000.0,360000000.0,628000000.0,969000000.0,198000000.0,334000000.0,540000000.0,871000000.0,245000000.0,540000000.0,848000000.0,953000000.0,268000000.0,497000000.0,777000000.0,1250000000.0,279000000.0,652000000.0,1117000000.0,1367000000.0,-38000000.0,407000000.0,970000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484000000.0,1484000000.0,,1699000000.0,1699000000.0,1699000000.0,,1876000000.0,1876000000.0,1876000000.0,,1837000000.0,1837000000.0,1837000000.0,,1885000000.0,1885000000.0,1885000000.0,,1667000000.0,1667000000.0,1667000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992000000.0,992000000.0,,1022000000.0,1022000000.0,1022000000.0,1022000000.0,1042000000.0,1042000000.0,1042000000.0,1042000000.0,927000000.0,927000000.0,927000000.0,927000000.0,964000000.0,964000000.0,964000000.0,964000000.0,1022000000.0,1022000000.0,1022000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476000000.0,2476000000.0,,2721000000.0,2721000000.0,2721000000.0,,2918000000.0,2918000000.0,2918000000.0,,2764000000.0,2764000000.0,2764000000.0,,2849000000.0,2849000000.0,2849000000.0,,2689000000.0,2689000000.0,2689000000.0
PropertyPlantAndEquipmentGross / USD,,,,,,7137000000.0,5090000000.0,5090000000.0,2969000000.0,2811000000.0,2969000000.0,2969000000.0,2969000000.0,2895000000.0,2895000000.0,2895000000.0,2895000000.0,2895000000.0,2709000000.0,2709000000.0,2709000000.0,2709000000.0,2709000000.0,2623000000.0,2364000000.0,2470000000.0,2364000000.0,2246000000.0,2249000000.0,2249000000.0,2249000000.0,2249000000.0,2125000000.0,2125000000.0,2125000000.0,2125000000.0,2239000000.0,2239000000.0,2239000000.0,2239000000.0,2449000000.0,2449000000.0,2449000000.0,2449000000.0,2258000000.0,2258000000.0,2258000000.0,2258000000.0,2476000000.0,,,2476000000.0,,,,2721000000.0,,,,2918000000.0,,,,2764000000.0,,,,2849000000.0,,,
PropertyPlantAndEquipmentNet / USD,2442000000.0,2442000000.0,2442000000.0,2154000000.0,2442000000.0,2154000000.0,1819000000.0,1819000000.0,922000000.0,1012000000.0,922000000.0,922000000.0,1012000000.0,896000000.0,896000000.0,896000000.0,896000000.0,896000000.0,839000000.0,839000000.0,839000000.0,839000000.0,839000000.0,810000000.0,695000000.0,730000000.0,695000000.0,610000000.0,549000000.0,549000000.0,549000000.0,549000000.0,487000000.0,487000000.0,487000000.0,487000000.0,789000000.0,789000000.0,789000000.0,789000000.0,856000000.0,856000000.0,856000000.0,856000000.0,895000000.0,895000000.0,895000000.0,895000000.0,992000000.0,,,992000000.0,,,,1022000000.0,,,,1042000000.0,,,,927000000.0,,,,964000000.0,,,
PurchaseObligation / USD,,,,,,,,,,,,,,,,,,,,,,,56000000.0,,,24000000.0,,40000000.0,,,,73000000.0,,,,169000000.0,,,,237000000.0,,,,124000000.0,,,,142000000.0,,,,209000000.0,,,,336000000.0,,,,306000000.0,,,,469000000.0,,,,713000000.0,,,
PurchaseObligationDueAfterFifthYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000000.0,,,,2000000.0,,,
PurchaseObligationDueInFifthYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,1000000.0,,,,1000000.0,,,,2000000.0,,,,6000000.0,,,,11000000.0,,,,3000000.0,,,,63000000.0,,,,112000000.0,,,
PurchaseObligationDueInFourthYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,7000000.0,,,,3000000.0,,,,5000000.0,,,,51000000.0,,,,18000000.0,,,,18000000.0,,,,66000000.0,,,,130000000.0,,,
PurchaseObligationDueInNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,49000000.0,,,18000000.0,,23000000.0,,,,57000000.0,,,,125000000.0,,,,173000000.0,,,,92000000.0,,,,95000000.0,,,,50000000.0,,,,113000000.0,,,,131000000.0,,,,131000000.0,,,,151000000.0,,,
PurchaseObligationDueInSecondYear / USD,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,4000000.0,,14000000.0,,,,14000000.0,,,,30000000.0,,,,41000000.0,,,,16000000.0,,,,32000000.0,,,,52000000.0,,,,103000000.0,,,,127000000.0,,,,78000000.0,,,,159000000.0,,,
PurchaseObligationDueInThirdYear / USD,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,2000000.0,,3000000.0,,,,2000000.0,,,,9000000.0,,,,15000000.0,,,,12000000.0,,,,8000000.0,,,,50000000.0,,,,91000000.0,,,,27000000.0,,,,73000000.0,,,,159000000.0,,,
RepaymentsOfLongTermDebt / USD,114000000.0,114000000.0,1386000000.0,129000000.0,1386000000.0,129000000.0,130000000.0,225000000.0,1000000.0,225000000.0,481000000.0,484000000.0,132000000.0,0.0,0.0,616000000.0,617000000.0,1011000000.0,1000000.0,1000000.0,411000000.0,412000000.0,1219000000.0,1000000.0,2000000.0,1219000000.0,3000000.0,413000000.0,1000000.0,2000000.0,461000000.0,4000000.0,1000000.0,2000000.0,3000000.0,465000000.0,1000000.0,2000000.0,3000000.0,4000000.0,1000000.0,6000000.0,15000000.0,686000000.0,50000000.0,197000000.0,412000000.0,21000000.0,8000000.0,666000000.0,1435000000.0,323000000.0,4000000.0,8000000.0,911000000.0,2039000000.0,3000000.0,348000000.0,351000000.0,914000000.0,2000000.0,283000000.0,283000000.0,353000000.0,0.0,1000000.0,1000000.0,285000000.0,1593000000.0,1593000000.0,1906000000.0
ResearchAndDevelopmentExpense / USD,2102000000.0,3101000000.0,4429000000.0,847000000.0,4429000000.0,1622000000.0,1950000000.0,3399000000.0,258000000.0,1106000000.0,527000000.0,772000000.0,993000000.0,239000000.0,239000000.0,499000000.0,769000000.0,1037000000.0,254000000.0,254000000.0,523000000.0,785000000.0,1035000000.0,262000000.0,382000000.0,778000000.0,565000000.0,790000000.0,174000000.0,350000000.0,516000000.0,761000000.0,159000000.0,315000000.0,468000000.0,681000000.0,135000000.0,274000000.0,411000000.0,620000000.0,135000000.0,273000000.0,413000000.0,553000000.0,152000000.0,314000000.0,472000000.0,568000000.0,162000000.0,333000000.0,505000000.0,637000000.0,168000000.0,330000000.0,505000000.0,687000000.0,180000000.0,361000000.0,545000000.0,686000000.0,188000000.0,380000000.0,577000000.0,734000000.0,210000000.0,426000000.0,640000000.0,779000000.0,218000000.0,437000000.0,671000000.0
RestrictedCash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,63000000.0,63000000.0,63000000.0,63000000.0,63000000.0,63000000.0,11000000.0,11000000.0,11000000.0,11000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,
RestructuringCharges / USD,,,,,,,,,,,,,,,,,,89000000.0,16000000.0,16000000.0,46000000.0,78000000.0,60000000.0,18000000.0,53000000.0,60000000.0,73000000.0,54000000.0,14000000.0,30000000.0,40000000.0,149000000.0,24000000.0,51000000.0,59000000.0,100000000.0,19000000.0,27000000.0,35000000.0,84000000.0,24000000.0,52000000.0,77000000.0,125000000.0,,,,51000000.0,,,,,,,,,,,40000000.0,46000000.0,15000000.0,24000000.0,32000000.0,0.0,12000000.0,22000000.0,30000000.0,0.0,19000000.0,34000000.0,48000000.0
RestructuringReserve / USD,,,,,,,,,67000000.0,,47000000.0,47000000.0,56000000.0,67000000.0,67000000.0,44000000.0,44000000.0,47000000.0,35000000.0,35000000.0,35000000.0,35000000.0,67000000.0,109000000.0,109000000.0,67000000.0,109000000.0,44000000.0,57000000.0,57000000.0,57000000.0,35000000.0,60000000.0,60000000.0,60000000.0,109000000.0,101000000.0,102000000.0,102000000.0,57000000.0,50000000.0,50000000.0,50000000.0,60000000.0,,,,101000000.0,,,,,,,,,,,34000000.0,34000000.0,36000000.0,36000000.0,36000000.0,34000000.0,28000000.0,28000000.0,28000000.0,36000000.0,28000000.0,28000000.0,28000000.0
RestructuringReserveAccrualAdjustment1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4000000.0,-4000000.0,-5000000.0,-4000000.0,-4000000.0,-4000000.0,-5000000.0,-10000000.0,-11000000.0,-14000000.0,-15000000.0,-5000000.0,-4000000.0,-6000000.0,-1000000.0,-9000000.0,-4000000.0,-10000000.0,-11000000.0,-18000000.0,-4000000.0,-9000000.0,-13000000.0,-12000000.0,-2000000.0,-5000000.0,-7000000.0,16000000.0,2000000.0,7000000.0,9000000.0,10000000.0,2000000.0,3000000.0,5000000.0,10000000.0,2000000.0,4000000.0,5000000.0
RestructuringSettlementAndImpairmentProvisions / USD,,,,,,262000000.0,245000000.0,300000000.0,8000000.0,65000000.0,20000000.0,47000000.0,102000000.0,8000000.0,8000000.0,25000000.0,35000000.0,73000000.0,9000000.0,9000000.0,23000000.0,36000000.0,58000000.0,11000000.0,25000000.0,40000000.0,46000000.0,33000000.0,10000000.0,38000000.0,58000000.0,86000000.0,14000000.0,30000000.0,70000000.0,73000000.0,23000000.0,67000000.0,74000000.0,117000000.0,19000000.0,22000000.0,30000000.0,140000000.0,13000000.0,38000000.0,62000000.0,42000000.0,8000000.0,20000000.0,37000000.0,120000000.0,18000000.0,59000000.0,72000000.0,57000000.0,16000000.0,25000000.0,29000000.0,86000000.0,10000000.0,17000000.0,31000000.0,32000000.0,13000000.0,16000000.0,22000000.0,36000000.0,10000000.0,14000000.0,21000000.0
RetainedEarningsAccumulatedDeficit / USD,3878000000.0,3878000000.0,3878000000.0,3827000000.0,3878000000.0,3827000000.0,3827000000.0,3827000000.0,4460000000.0,3827000000.0,4460000000.0,4460000000.0,4460000000.0,1016000000.0,1016000000.0,1016000000.0,1016000000.0,1016000000.0,1625000000.0,1625000000.0,1625000000.0,1625000000.0,1625000000.0,2425000000.0,2425000000.0,1625000000.0,2425000000.0,2425000000.0,3410000000.0,3410000000.0,3410000000.0,3410000000.0,1716000000.0,1716000000.0,1716000000.0,1716000000.0,1148000000.0,1148000000.0,1148000000.0,1148000000.0,467000000.0,467000000.0,467000000.0,467000000.0,1051000000.0,1051000000.0,1051000000.0,1051000000.0,1239000000.0,1239000000.0,1239000000.0,1239000000.0,1127000000.0,1127000000.0,1127000000.0,1127000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1343000000.0,1343000000.0,1343000000.0,1343000000.0,1640000000.0,1640000000.0,1640000000.0,1640000000.0,2300000000.0,2300000000.0,2300000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777000000.0,4423000000.0,6038000000.0,1468000000.0,3227000000.0,5089000000.0,6380000000.0,1657000000.0,3517000000.0,5511000000.0,7343000000.0,1655000000.0,3273000000.0,5141000000.0,7887000000.0,1773000000.0,3744000000.0,5851000000.0,7414000000.0,1892000000.0,4032000000.0,6405000000.0,8171000000.0,2171000000.0,4574000000.0,7129000000.0,9112000000.0,2389000000.0,5017000000.0,7806000000.0
RevenueRemainingPerformanceObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500000000.0,6200000000.0,6100000000.0,7200000000.0,,,,,6700000000.0,6600000000.0,6800000000.0,7200000000.0,7200000000.0,7100000000.0,7100000000.0,9200000000.0,9000000000.0,9000000000.0,9100000000.0,9500000000.0,9200000000.0,9400000000.0,9300000000.0,9300000000.0,9600000000.0,9100000000.0,9100000000.0,9400000000.0,8900000000.0,8800000000.0,8900000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,45000000.0,69000000.0,86000000.0,27000000.0,45000000.0,69000000.0,86000000.0,19000000.0,24000000.0,64000000.0,84000000.0,15000000.0,22000000.0,31000000.0,40000000.0,40000000.0,65000000.0,77000000.0,40000000.0,8000000.0,39000000.0,52000000.0,221000000.0,83000000.0,91000000.0,123000000.0
SellingGeneralAndAdministrativeExpense / USD,2298000000.0,3342000000.0,5092000000.0,869000000.0,5092000000.0,1691000000.0,2250000000.0,3912000000.0,454000000.0,1845000000.0,925000000.0,1369000000.0,1662000000.0,461000000.0,461000000.0,943000000.0,1414000000.0,1874000000.0,472000000.0,472000000.0,968000000.0,1454000000.0,1912000000.0,460000000.0,665000000.0,1422000000.0,984000000.0,1472000000.0,307000000.0,615000000.0,902000000.0,1330000000.0,256000000.0,510000000.0,769000000.0,1184000000.0,234000000.0,475000000.0,722000000.0,1021000000.0,244000000.0,500000000.0,760000000.0,1044000000.0,279000000.0,594000000.0,918000000.0,1025000000.0,327000000.0,676000000.0,1035000000.0,1254000000.0,341000000.0,638000000.0,951000000.0,1403000000.0,303000000.0,633000000.0,985000000.0,1293000000.0,338000000.0,692000000.0,1069000000.0,1353000000.0,368000000.0,757000000.0,1138000000.0,1450000000.0,397000000.0,827000000.0,1265000000.0
ShareBasedCompensation / USD,166000000.0,220000000.0,315000000.0,76000000.0,315000000.0,150000000.0,199000000.0,236000000.0,33000000.0,131000000.0,69000000.0,108000000.0,137000000.0,39000000.0,39000000.0,78000000.0,123000000.0,144000000.0,43000000.0,43000000.0,95000000.0,139000000.0,168000000.0,45000000.0,62000000.0,134000000.0,91000000.0,146000000.0,28000000.0,54000000.0,74000000.0,120000000.0,21000000.0,40000000.0,58000000.0,94000000.0,17000000.0,35000000.0,52000000.0,78000000.0,17000000.0,33000000.0,49000000.0,68000000.0,17000000.0,34000000.0,53000000.0,66000000.0,27000000.0,57000000.0,87000000.0,73000000.0,38000000.0,69000000.0,100000000.0,118000000.0,29000000.0,60000000.0,94000000.0,129000000.0,37000000.0,81000000.0,126000000.0,129000000.0,55000000.0,108000000.0,160000000.0,172000000.0,56000000.0,119000000.0,180000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,,,,,,,,,,,,,,,,,,23700000.0,,,,,22200000.0,,,22200000.0,,20400000.0,,,,19700000.0,,,,12000000.0,,,,11200000.0,,,,9600000.0,,,,8600000.0,,,,7200000.0,,,,5900000.0,,,,4900000.0,,,,8300000.0,,,,7200000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,,,,,,,,21153000.0,,21153000.0,,,11037000.0,,,,,12429000.0,,,,,11184000.0,,,11184000.0,,9242000.0,,,,4321000.0,,,,4194000.0,,,,3824000.0,,,,4264000.0,,,,4050000.0,,,,3582000.0,,,,3188000.0,,,,2065000.0,,,,1707000.0,,,,1674000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,,,,,,19614000.0,,19614000.0,,,32592000.0,,,,,23061000.0,,,,,19614000.0,,,19614000.0,,15729000.0,,,,8071000.0,,,,7284000.0,,,,7282000.0,,,,5570000.0,,,,5151000.0,,,,4400000.0,,,,3955000.0,,,,2771000.0,,,,2364000.0,,,,2222000.0,,,
ShareRepurchaseProgramExciseTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,
ShortTermLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,3000000.0,4000000.0,4000000.0,2000000.0,3000000.0,4000000.0,4000000.0,0.0,1000000.0,2000000.0,3000000.0,1000000.0,2000000.0,2000000.0,2000000.0,1000000.0,1000000.0,1000000.0,2000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,,
StockRepurchaseProgramAuthorizedAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000000.0,12000000000.0,12000000000.0,12000000000.0,12000000000.0,12000000000.0,,,14000000000.0,,,,14000000000.0,,,,14000000000.0,,,,14000000000.0,,,,14000000000.0,,,,16000000000.0,,,,16000000000.0,,,,18000000000.0,,,,18000000000.0,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200000000.0,3600000000.0,3300000000.0,1200000000.0,1000000000.0,1000000000.0,415000000.0,2300000000.0,2200000000.0,2000000000.0,1900000000.0,1800000000.0,1700000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1400000000.0,1400000000.0,1400000000.0,1300000000.0,1000000000.0,925000000.0,820000000.0,649000000.0,479000000.0,2400000000.0,2200000000.0,2100000000.0,1600000000.0,1500000000.0,1400000000.0,1300000000.0,1100000000.0,921000000.0,,2500000000.0,,,,2200000000.0,,,
StockRepurchasedAndRetiredDuringPeriodShares / shares,,,,,,,,,,,,,,28000000.0,28000000.0,37100000.0,43500000.0,26600000.0,5900000.0,5900000.0,37100000.0,37100000.0,26600000.0,1000000.0,7100000.0,26600000.0,17400000.0,49600000.0,9900000.0,14500000.0,45400000.0,28600000.0,900000.0,9000000.0,10500000.0,39400000.0,2200000.0,3200000.0,4300000.0,48000000.0,600000.0,600000.0,600000.0,12000000.0,1200000.0,1400000.0,1400000.0,5700000.0,1600000.0,2200000.0,2900000.0,1200000.0,1000000.0,1500000.0,2000000.0,2300000.0,2200000.0,2900000.0,3300000.0,3900000.0,500000.0,1300000.0,2500000.0,2500000.0,100000.0,300000.0,400000.0,3700000.0,700000.0,1300000.0,1500000.0
StockRepurchasedAndRetiredDuringPeriodValue / USD,,,,,,,,,,,,,,1400000000.0,1400000000.0,1800000000.0,2100000000.0,1100000000.0,357000000.0,357000000.0,1800000000.0,2100000000.0,1100000000.0,57000000.0,473000000.0,1100000000.0,1100000000.0,2400000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,409000000.0,,493000000.0,655000000.0,749000000.0,,140000000.0,364000000.0,686000000.0,,39000000.0,110000000.0,141000000.0,,325000000.0,543000000.0,664000000.0
StockRepurchasedDuringPeriodValue / USD,,,,,,,,,,,,,,,,,3200000000.0,3500000000.0,3900000000.0,3900000000.0,,4900000000.0,5200000000.0,5300000000.0,5700000000.0,5200000000.0,6400000000.0,7800000000.0,8400000000.0,8700000000.0,10800000000.0,11000000000.0,11000000000.0,11600000000.0,11700000000.0,11800000000.0,12000000000.0,12100000000.0,12200000000.0,12300000000.0,12400000000.0,12400000000.0,12400000000.0,12400000000.0,12600000000.0,12600000000.0,12600000000.0,12700000000.0,,,,13400000000.0,,,,13900000000.0,,,,14700000000.0,,,,15500000000.0,,,,15800000000.0,,,
StockholdersEquity / USD,9507000000.0,9507000000.0,9507000000.0,9775000000.0,9507000000.0,9775000000.0,9775000000.0,9775000000.0,10885000000.0,9775000000.0,10885000000.0,10885000000.0,10885000000.0,5214000000.0,5214000000.0,5214000000.0,5214000000.0,5214000000.0,3265000000.0,3265000000.0,3265000000.0,3265000000.0,3265000000.0,3659000000.0,3659000000.0,3265000000.0,3659000000.0,3659000000.0,2735000000.0,2735000000.0,2735000000.0,2735000000.0,-106000000.0,-106000000.0,-106000000.0,-106000000.0,-964000000.0,-964000000.0,-964000000.0,-964000000.0,-1742000000.0,-1742000000.0,-1742000000.0,-1742000000.0,-1293000000.0,-1293000000.0,-1293000000.0,-1293000000.0,-700000000.0,-700000000.0,-700000000.0,-700000000.0,-558000000.0,-558000000.0,-558000000.0,-558000000.0,-40000000.0,-40000000.0,-40000000.0,-40000000.0,116000000.0,116000000.0,116000000.0,116000000.0,724000000.0,724000000.0,724000000.0,724000000.0,1703000000.0,1703000000.0,1703000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,9595000000.0,9595000000.0,9595000000.0,9883000000.0,9595000000.0,9883000000.0,9883000000.0,9883000000.0,10987000000.0,9883000000.0,10987000000.0,10987000000.0,10987000000.0,5274000000.0,5274000000.0,5274000000.0,5274000000.0,5274000000.0,3290000000.0,3290000000.0,3290000000.0,3290000000.0,3290000000.0,3689000000.0,3689000000.0,3290000000.0,3689000000.0,3689000000.0,2766000000.0,2766000000.0,2766000000.0,2766000000.0,-96000000.0,-96000000.0,-96000000.0,-96000000.0,-952000000.0,-952000000.0,-952000000.0,-952000000.0,-1727000000.0,-1727000000.0,-1727000000.0,-1727000000.0,-1276000000.0,-1276000000.0,-1276000000.0,-1276000000.0,-683000000.0,-683000000.0,-683000000.0,-683000000.0,-541000000.0,-541000000.0,-541000000.0,-541000000.0,-23000000.0,-23000000.0,-23000000.0,-23000000.0,131000000.0,131000000.0,131000000.0,131000000.0,739000000.0,739000000.0,739000000.0,739000000.0,1719000000.0,1719000000.0,1719000000.0
SubleaseIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,2000000.0,3000000.0,4000000.0,1000000.0,2000000.0,3000000.0,4000000.0,1000000.0,2000000.0,4000000.0,5000000.0,1000000.0,2000000.0,4000000.0,7000000.0,1000000.0,3000000.0,4000000.0,7000000.0,2000000.0,3000000.0,3000000.0,5000000.0,1000000.0,3000000.0,4000000.0
SupplierFinanceProgramObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000000.0,37000000.0,37000000.0,35000000.0,35000000.0,35000000.0,37000000.0,38000000.0,38000000.0,38000000.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000000.0,,,,116000000.0,,,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114000000.0,,,,114000000.0,,,
TangibleAssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3000000.0,11000000.0,12000000.0,,2000000.0,3000000.0,3000000.0,,,,
TreasuryStockAcquiredAverageCostPerShare / USD/shares,,,,,,,,107.24,,107.24,,40.38,41.77,48.81,48.81,48.3,48.5,41.77,60.27,60.27,48.69,48.5,41.77,66.32,66.88,41.77,64.36,49.14,66.12,64.69,66.04,59.3,71.41,68.68,69.31,64.63,80.82,81.66,83.22,66.22,101.54,101.54,101.54,70.28,118.98,122.31,122.31,85.32,162.85,154.58,152.79,112.42,175.53,186.08,199.88,137.35,224.41,222.72,224.35,155.93,261.75,274.66,277.96,208.41,317.45,336.57,355.31,225.0,437.17,427.74,434.41
UndistributedEarningsOfForeignSubsidiaries / USD,,,,,,,,,,,,,,,,,,,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1400000000.0,1400000000.0,1000000000.0,1400000000.0,1500000000.0,,,,1400000000.0,,,,1600000000.0,,,,1800000000.0,,,,1500000000.0,,,,1700000000.0,,,,1900000000.0,,,,1500000000.0,,,,1600000000.0,,,,1800000000.0,,,,2000000000.0,,,
UnrecognizedTaxBenefits / USD,,,,,,466000000.0,466000000.0,914000000.0,198000000.0,858000000.0,198000000.0,198000000.0,417000000.0,191000000.0,191000000.0,191000000.0,191000000.0,198000000.0,161000000.0,161000000.0,161000000.0,161000000.0,191000000.0,156000000.0,147000000.0,186000000.0,147000000.0,157000000.0,,,,147000000.0,,,,96000000.0,,,,88000000.0,,,,68000000.0,,,,76000000.0,,,,76000000.0,,,,70000000.0,,,,64000000.0,,,,43000000.0,,,,35000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,-96000000.0,,96000000.0,,,157000000.0,,,,,63000000.0,,,,,24000000.0,49000000.0,51000000.0,24000000.0,53000000.0,10000000.0,,,,55000000.0,,,,9000000.0,,,,15000000.0,,,,1000000.0,,,,0.0,,,,8000000.0,,,,6000000.0,,,,0.0,,,,1000000.0,,,,1000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,,,199000000.0,,-439000000.0,,423000000.0,,,142000000.0,,,31000000.0,34000000.0,22000000.0,,,17000000.0,81000000.0,24000000.0,,,22000000.0,,82000000.0,,,,19000000.0,,,,3000000.0,,,,3000000.0,,,,20000000.0,,,,2000000.0,,,,1000000.0,,,,8000000.0,,,,18000000.0,,,,4000000.0,,,,0.0,,,
