fact_unit,2009-10-29,2010-01-28,2010-01-29,2010-04-30,2010-08-13,2010-10-28,2011-01-28,2011-04-29,2011-08-10,2011-10-27,2012-01-27,2012-02-10,2012-04-27,2012-08-08,2012-10-25,2013-01-25,2013-04-24,2013-08-08,2013-10-25,2013-10-28,2014-01-24,2014-04-23,2014-08-08,2014-10-24,2015-01-27,2015-04-23,2015-08-07,2015-10-23,2015-10-26,2016-01-26,2016-04-26,2016-08-09,2016-10-25,2017-01-20,2017-04-26,2017-08-07,2017-10-20,2018-01-23,2018-04-19,2018-08-07,2018-10-19,2018-10-22,2019-01-23,2019-04-23,2019-08-06,2019-10-22,2020-01-23,2020-04-20,2020-08-06,2020-08-07,2020-10-20,2021-01-20,2021-04-20,2021-08-06,2021-10-19,2022-01-19,2022-04-20,2022-08-05,2022-10-19,2023-01-19,2023-04-21,2023-08-04,2023-10-18,2024-01-23,2024-04-19,2024-08-05,2024-10-18,2025-01-22,2025-04-24,2025-08-04,2025-10-24
MinorityInterestPeriodIncreaseDecrease / USD,,,-11000000.0,,38000000.0,,,,-7000000.0,,,-93000000.0,,-71000000.0,,,,-93000000.0,,-93000000.0,,,307000000.0,,,,43000000.0,,43000000.0,,,20000000.0,,,,458000000.0,,,,85000000.0,,85000000.0,-68000000.0,-75000000.0,133000000.0,-461000000.0,-258000000.0,-265000000.0,113000000.0,113000000.0,1000000.0,-59000000.0,-57000000.0,366000000.0,1000000.0,-69000000.0,-84000000.0,88000000.0,5000000.0,-36000000.0,-51000000.0,131000000.0,-25000000.0,-37000000.0,-54000000.0,56000000.0,,52000000.0,98000000.0,55000000.0,16000000.0
NetCashProvidedByUsedInFinancingActivities / USD,-1733000000.0,-2360000000.0,-12453000000.0,-7198000000.0,-14844000000.0,-2803000000.0,-10344000000.0,-13538000000.0,-10814000000.0,-1901000000.0,-3575000000.0,-10878000000.0,-7154000000.0,-17314000000.0,-419000000.0,-2296000000.0,-5756000000.0,-10122000000.0,-1231000000.0,-10122000000.0,-2066000000.0,-4396000000.0,-10410000000.0,-971000000.0,-2637000000.0,-4523000000.0,-7071000000.0,-5015000000.0,-7071000000.0,-6305000000.0,-8643000000.0,-7279000000.0,-1971000000.0,-3727000000.0,-5558000000.0,-13019000000.0,-507000000.0,-4739000000.0,-6339000000.0,-9213000000.0,-1724000000.0,-9213000000.0,-1876000000.0,-7514000000.0,-8568000000.0,-2656000000.0,-1624000000.0,-6690000000.0,-14375000000.0,-14375000000.0,-4118000000.0,-10913000000.0,-4968000000.0,-9994000000.0,-6730000000.0,-13171000000.0,-18446000000.0,-8367000000.0,-3428000000.0,-6286000000.0,-10718000000.0,-21531000000.0,-3507000000.0,-6500000000.0,-8253000000.0,-14876000000.0,-2038000000.0,-8087000000.0,-12356000000.0,-12146000000.0,-634000000.0
NetCashProvidedByUsedInInvestingActivities / USD,-412000000.0,-675000000.0,-2483000000.0,-1261000000.0,-2549000000.0,-378000000.0,1646000000.0,970000000.0,-2353000000.0,-928000000.0,-1541000000.0,-2353000000.0,-2369000000.0,-597000000.0,-859000000.0,-1469000000.0,-2287000000.0,-3482000000.0,-739000000.0,-3482000000.0,-2357000000.0,-4675000000.0,-1093000000.0,-846000000.0,-1796000000.0,-2698000000.0,-6295000000.0,442000000.0,-6312000000.0,-869000000.0,-1710000000.0,-4100000000.0,-546000000.0,-1439000000.0,-4383000000.0,-2890000000.0,-2121000000.0,-2021000000.0,-3823000000.0,-5575000000.0,-2534000000.0,-4579000000.0,-3705000000.0,-3608000000.0,-6685000000.0,-865000000.0,-4710000000.0,-4137000000.0,-3511000000.0,-3511000000.0,5079000000.0,4429000000.0,3704000000.0,-3490000000.0,-829000000.0,-1378000000.0,-2043000000.0,3045000000.0,-1006000000.0,-1966000000.0,-3742000000.0,-2834000000.0,-832000000.0,-1322000000.0,-2702000000.0,-4424000000.0,-1222000000.0,-2224000000.0,-2986000000.0,-3500000000.0,-1108000000.0
NetCashProvidedByUsedInOperatingActivities / USD,3444000000.0,5640000000.0,13410000000.0,9923000000.0,15008000000.0,4555000000.0,7849000000.0,12759000000.0,14919000000.0,2452000000.0,5376000000.0,14983000000.0,9452000000.0,16131000000.0,2167000000.0,5495000000.0,9311000000.0,13330000000.0,2770000000.0,13330000000.0,6619000000.0,10481000000.0,13284000000.0,2044000000.0,5343000000.0,9452000000.0,14873000000.0,3633000000.0,14873000000.0,7068000000.0,10620000000.0,13958000000.0,3538000000.0,8018000000.0,11296000000.0,14608000000.0,3025000000.0,6025000000.0,9065000000.0,15435000000.0,3631000000.0,15435000000.0,7315000000.0,10668000000.0,12753000000.0,3567000000.0,7574000000.0,11091000000.0,14867000000.0,14867000000.0,4169000000.0,8533000000.0,12597000000.0,15242000000.0,4739000000.0,10163000000.0,14250000000.0,17403000000.0,4643000000.0,9764000000.0,13010000000.0,18371000000.0,4070000000.0,7644000000.0,11507000000.0,16723000000.0,4904000000.0,10004000000.0,14092000000.0,16848000000.0,4302000000.0
NetIncomeLoss / USD,3348000000.0,8352000000.0,10340000000.0,10965000000.0,12075000000.0,3307000000.0,7966000000.0,10551000000.0,13436000000.0,3081000000.0,6414000000.0,13436000000.0,9287000000.0,12736000000.0,3024000000.0,4714000000.0,7125000000.0,11797000000.0,2814000000.0,11797000000.0,6871000000.0,9437000000.0,10756000000.0,3027000000.0,6455000000.0,9064000000.0,11312000000.0,1990000000.0,11312000000.0,4362000000.0,6515000000.0,11643000000.0,2601000000.0,5807000000.0,8557000000.0,7036000000.0,2714000000.0,10589000000.0,13111000000.0,10508000000.0,2853000000.0,10508000000.0,5348000000.0,7859000000.0,15326000000.0,3199000000.0,,,9750000000.0,9750000000.0,,7310000000.0,10227000000.0,3897000000.0,4277000000.0,8131000000.0,11400000000.0,13027000000.0,4112000000.0,8335000000.0,11690000000.0,14306000000.0,3939000000.0,7872000000.0,11269000000.0,14742000000.0,4521000000.0,7988000000.0,11742000000.0,14653000000.0,3959000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,,,,78000000.0,,,,86000000.0,,68000000.0,86000000.0,101000000.0,110000000.0,33000000.0,56000000.0,112000000.0,130000000.0,39000000.0,130000000.0,58000000.0,83000000.0,148000000.0,30000000.0,74000000.0,101000000.0,90000000.0,30000000.0,90000000.0,56000000.0,91000000.0,142000000.0,34000000.0,56000000.0,89000000.0,108000000.0,43000000.0,64000000.0,98000000.0,96000000.0,17000000.0,96000000.0,83000000.0,112000000.0,85000000.0,12000000.0,34000000.0,65000000.0,111000000.0,111000000.0,24000000.0,50000000.0,90000000.0,69000000.0,31000000.0,64000000.0,44000000.0,76000000.0,14000000.0,33000000.0,45000000.0,46000000.0,24000000.0,50000000.0,77000000.0,51000000.0,35000000.0,60000000.0,88000000.0,85000000.0,28000000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,,,,,11115000000.0,,,,10488000000.0,,,10488000000.0,,12517000000.0,,,,11564000000.0,,11564000000.0,,,10500000000.0,2969000000.0,,8882000000.0,11068000000.0,1930000000.0,11068000000.0,4232000000.0,6326000000.0,11390000000.0,2536000000.0,5678000000.0,8365000000.0,6777000000.0,2651000000.0,10465000000.0,12927000000.0,10253000000.0,2791000000.0,10253000000.0,5224000000.0,7661000000.0,15079000000.0,3133000000.0,6262000000.0,8943000000.0,9485000000.0,9485000000.0,3528000000.0,7181000000.0,10034000000.0,3634000000.0,4211000000.0,7999000000.0,11203000000.0,12764000000.0,4042000000.0,8195000000.0,11482000000.0,14035000000.0,3868000000.0,7731000000.0,11059000000.0,14461000000.0,4450000000.0,7849000000.0,11533000000.0,14371000000.0,3887000000.0
NumberOfCountriesInWhichEntityOperates / country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,180.0,
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,5.0,,,5.0,,,,5.0,,,,5.0,,5.0,,,5.0,,,,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,5.0,5.0,5.0,5.0,5.0
OperatingIncomeLoss / USD,4386000000.0,8441000000.0,14485000000.0,11994000000.0,15979000000.0,4448000000.0,9103000000.0,13071000000.0,15374000000.0,4501000000.0,8761000000.0,15374000000.0,12316000000.0,15732000000.0,4250000000.0,6930000000.0,10229000000.0,15495000000.0,3951000000.0,15495000000.0,8443000000.0,11848000000.0,13035000000.0,4120000000.0,8272000000.0,11578000000.0,13817000000.0,3633000000.0,13051000000.0,7212000000.0,10237000000.0,13910000000.0,3768000000.0,7621000000.0,10939000000.0,11049000000.0,3771000000.0,7646000000.0,11006000000.0,13441000000.0,3648000000.0,13258000000.0,7567000000.0,10776000000.0,13766000000.0,3554000000.0,7450000000.0,10679000000.0,13363000000.0,13363000000.0,4290000000.0,8772000000.0,12225000000.0,5487000000.0,5281000000.0,10661000000.0,14446000000.0,15706000000.0,5023000000.0,10191000000.0,14215000000.0,17986000000.0,4939000000.0,9724000000.0,13972000000.0,17813000000.0,5767000000.0,10200000000.0,14660000000.0,18134000000.0,5797000000.0
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000000.0,173000000.0,255000000.0,340000000.0,340000000.0,,,,341000000.0,,,,271000000.0,,,,245000000.0,,,,220000000.0,,,,229000000.0,
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893000000.0,927000000.0,890000000.0,,,,,,,,,,,,,,800000000.0,,,,817000000.0,,,,909000000.0,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263000000.0,251000000.0,245000000.0,,,,,,,,,,,,,,205000000.0,,,,222000000.0,,,,243000000.0,
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000000.0,676000000.0,645000000.0,,,,,,652000000.0,,,,631000000.0,,,,595000000.0,,,,595000000.0,,,,666000000.0,
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000000.0,145000000.0,205000000.0,271000000.0,271000000.0,,,,271000000.0,,,,253000000.0,,,,228000000.0,,,,233000000.0,,,,255000000.0,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887000000.0,903000000.0,855000000.0,,,,,,,,,,,,,,760000000.0,,,,781000000.0,,,,875000000.0,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.043,,,,0.043,,,,0.038,,,,0.032,,,,0.035,,,,0.045,
OperatingLossCarryforwards / USD,,,,,1428000000.0,,,,1875000000.0,,,1875000000.0,,2700000000.0,,,,2800000000.0,,2800000000.0,,,3100000000.0,,,,3600000000.0,,3600000000.0,,,3100000000.0,,,,3200000000.0,,,,3300000000.0,,3300000000.0,,,3500000000.0,,,,3500000000.0,3500000000.0,,,,2900000000.0,,,,3000000000.0,,,,2500000000.0,,,,2900000000.0,,,,2300000000.0,
OtherAssetsNoncurrent / USD,4348000000.0,4348000000.0,4837000000.0,4348000000.0,4348000000.0,4498000000.0,4498000000.0,4498000000.0,4498000000.0,4909000000.0,4909000000.0,4498000000.0,4909000000.0,4909000000.0,5196000000.0,5196000000.0,5196000000.0,5196000000.0,6847000000.0,5196000000.0,6847000000.0,6847000000.0,6847000000.0,5798000000.0,5798000000.0,5798000000.0,5798000000.0,5358000000.0,5773000000.0,5358000000.0,5358000000.0,5358000000.0,5092000000.0,5092000000.0,5092000000.0,5092000000.0,5133000000.0,5133000000.0,5133000000.0,5133000000.0,5313000000.0,5133000000.0,5313000000.0,5313000000.0,5313000000.0,6863000000.0,6863000000.0,6863000000.0,6863000000.0,6863000000.0,8328000000.0,8328000000.0,8328000000.0,8328000000.0,9964000000.0,9964000000.0,9964000000.0,9964000000.0,10981000000.0,10981000000.0,10981000000.0,10981000000.0,11830000000.0,11830000000.0,11830000000.0,11830000000.0,13158000000.0,13158000000.0,13158000000.0,13158000000.0,12381000000.0
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,,-3000000.0,3000000.0,0.0,3000000.0,1000000.0,9000000.0,-3000000.0,14000000.0,-1000000.0,-2000000.0,-24000000.0,-3000000.0,-24000000.0,-2000000.0,26000000.0,9000000.0,8000000.0,-20000000.0,16000000.0,24000000.0,-13000000.0,-68000000.0,-64000000.0,28000000.0,-4000000.0,28000000.0,-65000000.0,-135000000.0,-59000000.0,-5000000.0,53000000.0,107000000.0,-148000000.0,-148000000.0,-5000000.0,-6000000.0,-12000000.0,184000000.0,6000000.0,14000000.0,19000000.0,-12000000.0,5000000.0,7000000.0,7000000.0,16000000.0,-2000000.0,-3000000.0,-2000000.0,5000000.0,-1000000.0,-2000000.0,-2000000.0,-7000000.0,2000000.0
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax / USD,,,,,,,,,,,,,,,,,2000000.0,2000000.0,3000000.0,2000000.0,3000000.0,3000000.0,3000000.0,1000000.0,1000000.0,1000000.0,-5000000.0,,-5000000.0,,,-4000000.0,,,,0.0,,,,7000000.0,,7000000.0,,,-6000000.0,,,,0.0,0.0,,,,0.0,,,,-1000000.0,,,,5000000.0,,,,1000000.0,,,,-2000000.0,
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-255000000.0,-1000000.0,-323000000.0,-192000000.0,443000000.0,-19000000.0
OtherComprehensiveIncomeLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-228000000.0,737000000.0,391000000.0,498000000.0,612000000.0,-7000000.0
OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseBeforeAdjustmentsAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238000000.0,67000000.0,130000000.0,182000000.0,229000000.0,50000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,,,-4194000000.0,-3418000000.0,-5072000000.0,-3694000000.0,6493000000.0,1411000000.0,6493000000.0,1747000000.0,604000000.0,-5990000000.0,1049000000.0,1480000000.0,1164000000.0,710000000.0,-2836000000.0,710000000.0,-4927000000.0,-8623000000.0,1044000000.0,-1023000000.0,-1978000000.0,-937000000.0,-7220000000.0,-1000000.0,-1989000000.0,-1263000000.0,-1679000000.0,840000000.0,-1679000000.0,1028000000.0,1953000000.0,-67000000.0,-209000000.0,-387000000.0,-314000000.0,-305000000.0,-305000000.0,-540000000.0,-148000000.0,-1312000000.0,-213000000.0,352000000.0,1237000000.0,639000000.0,-1083000000.0,-465000000.0,-706000000.0,-683000000.0,1023000000.0,-712000000.0,-333000000.0,-74000000.0,-1450000000.0,-409000000.0,83000000.0,-128000000.0,-71000000.0,1026000000.0
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000000.0,,,,-266000000.0,,,,515000000.0,,,,-197000000.0,
OtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,-2941000000.0,-4320000000.0,-3009000000.0,5768000000.0,1154000000.0,5768000000.0,1639000000.0,1051000000.0,-7279000000.0,768000000.0,1133000000.0,864000000.0,1834000000.0,-2149000000.0,1834000000.0,-3655000000.0,-6189000000.0,-163000000.0,-966000000.0,-1554000000.0,-862000000.0,-5118000000.0,-36000000.0,-615000000.0,-48000000.0,-3127000000.0,340000000.0,-3127000000.0,461000000.0,741000000.0,1275000000.0,-62000000.0,-84000000.0,107000000.0,-119000000.0,-119000000.0,-366000000.0,-12000000.0,-997000000.0,140000000.0,289000000.0,1081000000.0,682000000.0,-1245000000.0,-318000000.0,180000000.0,292000000.0,2425000000.0,-627000000.0,-325000000.0,-84000000.0,1547000000.0,-366000000.0,51000000.0,-153000000.0,-38000000.0,1007000000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000000.0,-4000000.0,-2000000.0,-3000000.0,0.0,-2000000.0,-4000000.0,-6000000.0,-17000000.0,1000000.0,1000000.0,5000000.0,7000000.0,6000000.0,-16000000.0,0.0,0.0,-4000000.0,4000000.0,-5000000.0,-8000000.0,-7000000.0,-8000000.0,-2000000.0,-2000000.0,-3000000.0,-7000000.0,1000000.0,-3000000.0,-2000000.0,-3000000.0,-6000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,,,,,,,,,,,,,1137000000.0,134000000.0,196000000.0,-186000000.0,-453000000.0,27000000.0,-453000000.0,-37000000.0,-226000000.0,2010000000.0,56000000.0,36000000.0,-24000000.0,-1004000000.0,-282000000.0,-1004000000.0,-501000000.0,-855000000.0,869000000.0,-91000000.0,-234000000.0,-231000000.0,-844000000.0,-93000000.0,-693000000.0,-722000000.0,1477000000.0,33000000.0,1477000000.0,-128000000.0,-111000000.0,-1401000000.0,-152000000.0,-250000000.0,-314000000.0,334000000.0,334000000.0,-179000000.0,-142000000.0,-327000000.0,-169000000.0,-69000000.0,170000000.0,-24000000.0,150000000.0,-142000000.0,-879000000.0,-968000000.0,-1386000000.0,-87000000.0,-11000000.0,8000000.0,-2992000000.0,-45000000.0,30000000.0,23000000.0,-40000000.0,21000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax / USD,,,,,,,,,,,,,,465000000.0,,,8000000.0,302000000.0,-33000000.0,302000000.0,43000000.0,44000000.0,993000000.0,-90000000.0,-138000000.0,-231000000.0,637000000.0,,637000000.0,,,-356000000.0,,,,-328000000.0,,,,621000000.0,,621000000.0,,,-551000000.0,,,,-68000000.0,-68000000.0,,,,-22000000.0,,,,42000000.0,,,,-445000000.0,,,,-1022000000.0,,,,-9000000.0,
OtherComprehensiveIncomeLossTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-190000000.0,-269000000.0,131000000.0,-92000000.0,295000000.0,12000000.0
OtherLiabilitiesCurrent / USD,,,,,3518000000.0,,,,2758000000.0,,,2758000000.0,,2657000000.0,,,,2728000000.0,,2728000000.0,,,2527000000.0,,,,2571000000.0,,2496000000.0,,,2464000000.0,,,,2302000000.0,,,,1994000000.0,,1994000000.0,,,2183000000.0,,,,2323000000.0,2323000000.0,,,,,,,,,,,,2939000000.0,,,,2915000000.0,,,,2953000000.0,
OtherLiabilitiesNoncurrent / USD,9146000000.0,9146000000.0,7864000000.0,9146000000.0,9146000000.0,10189000000.0,10189000000.0,10189000000.0,10189000000.0,9957000000.0,9957000000.0,10189000000.0,9957000000.0,9957000000.0,12090000000.0,12090000000.0,12090000000.0,12090000000.0,10579000000.0,12090000000.0,10579000000.0,10579000000.0,10579000000.0,10535000000.0,10535000000.0,10535000000.0,10535000000.0,8432000000.0,10141000000.0,8432000000.0,8432000000.0,8432000000.0,10325000000.0,10325000000.0,10325000000.0,10325000000.0,8254000000.0,8254000000.0,8254000000.0,8254000000.0,10164000000.0,8254000000.0,10164000000.0,10164000000.0,10164000000.0,10211000000.0,10211000000.0,10211000000.0,10211000000.0,10211000000.0,11110000000.0,11110000000.0,11110000000.0,11110000000.0,10269000000.0,10269000000.0,10269000000.0,10269000000.0,7616000000.0,7616000000.0,7616000000.0,7616000000.0,7152000000.0,7152000000.0,7152000000.0,7152000000.0,6398000000.0,6398000000.0,6398000000.0,6398000000.0,6120000000.0
OtherLongTermDebt / USD,,,,,10062000000.0,,,,1876000000.0,,,1876000000.0,,,,,,,,,,,,,,,,,,,,4592000000.0,,,,7711000000.0,,,,5460000000.0,,5460000000.0,,,4717000000.0,,,,5858000000.0,5858000000.0,,,,7030000000.0,,,,7205000000.0,,,,7196000000.0,,,,5244000000.0,,,,5076000000.0,
OtherNoncashExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331000000.0,69000000.0,234000000.0,187000000.0,746000000.0,26000000.0,67000000.0,48000000.0,184000000.0,96000000.0,184000000.0,148000000.0,201000000.0,162000000.0,58000000.0,164000000.0,225000000.0,431000000.0,431000000.0,1000000.0,20000000.0,51000000.0,313000000.0,40000000.0,110000000.0,99000000.0,108000000.0,44000000.0,53000000.0,87000000.0,135000000.0,62000000.0,224000000.0,363000000.0,229000000.0,208000000.0,346000000.0,490000000.0,,
OtherNoncashIncomeExpense / USD,,,,,,,,,,,,,-84000000.0,196000000.0,42000000.0,-57000000.0,-61000000.0,16000000.0,1000000.0,16000000.0,58000000.0,49000000.0,-210000000.0,-140000000.0,-138000000.0,-200000000.0,-377000000.0,-187000000.0,-377000000.0,-283000000.0,-449000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217000000.0,1264000000.0
OtherNonoperatingIncomeExpense / USD,280000000.0,347000000.0,481000000.0,381000000.0,373000000.0,23000000.0,76000000.0,93000000.0,397000000.0,-11000000.0,67000000.0,483000000.0,171000000.0,82000000.0,1000000.0,171000000.0,238000000.0,271000000.0,28000000.0,271000000.0,904000000.0,929000000.0,185000000.0,5000000.0,48000000.0,68000000.0,941000000.0,13000000.0,940000000.0,32000000.0,85000000.0,209000000.0,-18000000.0,17000000.0,38000000.0,440000000.0,63000000.0,-476000000.0,-450000000.0,325000000.0,169000000.0,508000000.0,339000000.0,447000000.0,-215000000.0,462000000.0,557000000.0,685000000.0,222000000.0,222000000.0,103000000.0,217000000.0,323000000.0,871000000.0,142000000.0,-227000000.0,-40000000.0,438000000.0,110000000.0,277000000.0,424000000.0,86000000.0,139000000.0,294000000.0,473000000.0,570000000.0,132000000.0,309000000.0,570000000.0,668000000.0,-554000000.0
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent / USD,,,,,1516000000.0,,,,1915000000.0,,,1915000000.0,,1887000000.0,,,,3270000000.0,,3270000000.0,,,1713000000.0,,,,1906000000.0,,1906000000.0,,,1414000000.0,,,,1808000000.0,,,,1333000000.0,,1333000000.0,,,1495000000.0,,,,1098000000.0,1098000000.0,,,,965000000.0,,,,922000000.0,,,,672000000.0,,,,690000000.0,,,,653000000.0,
OtherShortTermBorrowings / USD,,,,,4352000000.0,,,,70000000.0,,,70000000.0,,37000000.0,,,,41000000.0,,41000000.0,,,284000000.0,,,,481000000.0,,475000000.0,,,439000000.0,,,,203000000.0,,,,173000000.0,,173000000.0,,,890000000.0,,,,126000000.0,126000000.0,,,,130000000.0,,,,98000000.0,,,,193000000.0,,,,42000000.0,,,,26000000.0,
PaymentsForProceedsFromInvestments / USD,-34000000.0,-52000000.0,-673000000.0,-116000000.0,50000000.0,16000000.0,49000000.0,32000000.0,-166000000.0,25000000.0,-128000000.0,-166000000.0,-97000000.0,173000000.0,25000000.0,-71000000.0,-90000000.0,-73000000.0,12000000.0,-73000000.0,179000000.0,156000000.0,-112000000.0,124000000.0,149000000.0,161000000.0,121000000.0,440000000.0,121000000.0,836000000.0,203000000.0,261000000.0,-24000000.0,31000000.0,0.0,163000000.0,-4000000.0,-8000000.0,-26000000.0,-93000000.0,-32000000.0,-93000000.0,-50000000.0,-44000000.0,26000000.0,48000000.0,58000000.0,59000000.0,-27000000.0,-27000000.0,-1000000.0,-1000000.0,,62000000.0,,0.0,10000000.0,5000000.0,,-3000000.0,-4000000.0,55000000.0,-55000000.0,-344000000.0,-331000000.0,-3000000.0,300000000.0,489000000.0,503000000.0,-281000000.0,154000000.0
PaymentsForRepurchaseOfCommonStock / USD,3911000000.0,5243000000.0,5578000000.0,6365000000.0,10047000000.0,8000000.0,1414000000.0,3417000000.0,6370000000.0,3010000000.0,3528000000.0,6370000000.0,4536000000.0,6004000000.0,1261000000.0,1764000000.0,4023000000.0,7039000000.0,2584000000.0,7039000000.0,3984000000.0,4985000000.0,4024000000.0,2502000000.0,4004000000.0,5505000000.0,5986000000.0,2378000000.0,5986000000.0,4253000000.0,4254000000.0,6005000000.0,502000000.0,2503000000.0,3504000000.0,4604000000.0,1002000000.0,2503000000.0,4504000000.0,4004000000.0,2502000000.0,4004000000.0,4253000000.0,5634000000.0,5204000000.0,1252000000.0,2003000000.0,3253000000.0,7004000000.0,7004000000.0,3000000000.0,6504000000.0,7405000000.0,5003000000.0,2000000000.0,5008000000.0,8009000000.0,7405000000.0,2750000000.0,7504000000.0,8753000000.0,11009000000.0,4000000000.0,6002000000.0,7353000000.0,10003000000.0,1500000000.0,2503000000.0,3490000000.0,7353000000.0,1939000000.0
PaymentsForRestructuring / USD,,,,,,,,,,,,,,,,,,,-67000000.0,,-195000000.0,-374000000.0,867000000.0,157000000.0,280000000.0,522000000.0,569000000.0,182000000.0,569000000.0,285000000.0,450000000.0,771000000.0,71000000.0,169000000.0,286000000.0,619000000.0,55000000.0,138000000.0,290000000.0,395000000.0,128000000.0,395000000.0,295000000.0,394000000.0,468000000.0,85000000.0,129000000.0,277000000.0,547000000.0,547000000.0,191000000.0,277000000.0,423000000.0,778000000.0,,,,524000000.0,,,,384000000.0,,160000000.0,294000000.0,302000000.0,879000000.0,921000000.0,1016000000.0,667000000.0,131000000.0
PaymentsOfDividends / USD,1254000000.0,2493000000.0,4209000000.0,3708000000.0,4655000000.0,1336000000.0,2672000000.0,4001000000.0,5044000000.0,1422000000.0,2834000000.0,5044000000.0,4237000000.0,5458000000.0,1503000000.0,3013000000.0,4521000000.0,5767000000.0,1605000000.0,5767000000.0,3206000000.0,4797000000.0,6139000000.0,1708000000.0,3409000000.0,5097000000.0,6519000000.0,1806000000.0,6519000000.0,3614000000.0,5416000000.0,6911000000.0,1865000000.0,3733000000.0,5589000000.0,7287000000.0,1851000000.0,3637000000.0,5410000000.0,7436000000.0,1823000000.0,7436000000.0,3636000000.0,5449000000.0,7236000000.0,1853000000.0,3703000000.0,5561000000.0,7310000000.0,7310000000.0,1932000000.0,3855000000.0,5761000000.0,7498000000.0,2030000000.0,4055000000.0,6066000000.0,7789000000.0,2182000000.0,4353000000.0,6508000000.0,8263000000.0,2255000000.0,4486000000.0,6710000000.0,8770000000.0,2290000000.0,4578000000.0,6863000000.0,8999000000.0,2445000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,,,,,368000000.0,,,368000000.0,,425000000.0,,,,474000000.0,,474000000.0,,,134000000.0,,,,1145000000.0,,1145000000.0,,,24000000.0,,,,137000000.0,,,,186000000.0,,186000000.0,,,16000000.0,,,,109000000.0,109000000.0,,,,3945000000.0,,,,58000000.0,,,,34000000.0,,,,1381000000.0,0.0,0.0,21000000.0,765000000.0,6000000.0
