fact_unit,2015-02-27,2015-06-23,2015-09-09,2015-12-09,2016-03-09,2016-06-28,2016-09-07,2016-12-05,2017-03-03,2017-06-27,2017-09-01,2017-12-04,2018-03-02,2018-06-22,2018-08-31,2018-11-29,2019-03-01,2019-06-21,2019-08-30,2019-12-03,2020-02-28,2020-06-19,2020-09-03,2020-12-03,2021-03-05,2021-06-25,2021-09-02,2021-12-02,2022-03-03,2022-06-23,2022-09-01,2022-12-01,2023-03-01,2023-06-22,2023-08-31,2023-11-30,2024-02-27,2024-06-20,2024-08-27,2024-11-26,2025-02-25,2025-06-20,2025-08-26,2025-11-25
RetainedEarningsAccumulatedDeficit / USD,-37075000.0,19940000000.0,54414000000.0,54414000000.0,54414000000.0,54414000000.0,53931000000.0,53931000000.0,53931000000.0,21704000000.0,23356000000.0,23356000000.0,23356000000.0,23270000000.0,24379000000.0,24379000000.0,24379000000.0,24379000000.0,26270000000.0,26270000000.0,26270000000.0,26270000000.0,28132000000.0,28132000000.0,28132000000.0,28132000000.0,28594000000.0,28594000000.0,28594000000.0,28594000000.0,30250000000.0,30250000000.0,30250000000.0,30250000000.0,30392000000.0,30392000000.0,30392000000.0,30392000000.0,30403000000.0,30403000000.0,30403000000.0,30403000000.0,31476000000.0,31476000000.0
RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomer / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202000000.0,38000000.0,84000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,7390000000.0,14440000000.0,21809000000.0,29710000000.0,7384000000.0,14865000000.0,22411000000.0,29953000000.0,7493000000.0,15199000000.0,22916000000.0,30557000000.0,6507000000.0,14154000000.0,21929000000.0,28913000000.0,7987000000.0,15835000000.0,23597000000.0,30117000000.0,7371000000.0,14955000000.0,22682000000.0,31686000000.0,7702000000.0,15686000000.0,23775000000.0,31227000000.0,7915000000.0,16318000000.0
RevenueRemainingPerformanceObligation / USD,,,,,,,,,,,,,,,600000000.0,600000000.0,700000000.0,900000000.0,1000000000.0,1100000000.0,1200000000.0,1100000000.0,1000000000.0,1100000000.0,1200000000.0,1300000000.0,1200000000.0,1100000000.0,1000000000.0,925000000.0,801000000.0,719000000.0,662000000.0,600000000.0,600000000.0,500000000.0,500000000.0,500000000.0,400000000.0,400000000.0,400000000.0,300000000.0,400000000.0,300000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,49000000.0,105000000.0,178000000.0,174000000.0,,,,174000000.0,,,,174000000.0,,,,230000000.0,,,,78000000.0,,,,417000000.0,,
SellingGeneralAndAdministrativeExpense / USD,37075000.0,5698000000.0,1506000000.0,3013000000.0,4500000000.0,5847000000.0,2449000000.0,4792000000.0,7109000000.0,6904000000.0,2428000000.0,4844000000.0,7232000000.0,9469000000.0,2580000000.0,5119000000.0,7642000000.0,10018000000.0,2597000000.0,5202000000.0,7798000000.0,10238000000.0,2543000000.0,5163000000.0,7750000000.0,10418000000.0,2417000000.0,5017000000.0,7553000000.0,10109000000.0,2547000000.0,5163000000.0,7723000000.0,10148000000.0,2567000000.0,5184000000.0,7799000000.0,10292000000.0,2613000000.0,5299000000.0,7971000000.0,10415000000.0,2655000000.0,5412000000.0
ShareBasedCompensation / USD,,152000000.0,34000000.0,82000000.0,115000000.0,145000000.0,96000000.0,209000000.0,291000000.0,439000000.0,79000000.0,190000000.0,272000000.0,375000000.0,92000000.0,198000000.0,270000000.0,348000000.0,64000000.0,168000000.0,228000000.0,344000000.0,61000000.0,169000000.0,235000000.0,290000000.0,70000000.0,210000000.0,275000000.0,297000000.0,69000000.0,209000000.0,287000000.0,344000000.0,62000000.0,199000000.0,280000000.0,359000000.0,73000000.0,219000000.0,303000000.0,355000000.0,83000000.0,242000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,,0.0264,,,,0.0202,,,,0.0166,,,,0.0196,,,,0.0197,,,,0.0219,,,,0.0225,,,,0.0209,,,,0.0236,,,,0.0195,,,,0.0292,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate / pure,,0.2622,,,,0.252,,,,0.2129,,,,0.21,,,,0.2107,,,,0.1951,,,,0.1777,,,,0.1797,,,,0.2417,,,,0.2304,,,,0.2405,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate / pure,,0.0094,,,,0.0188,,,,0.0099,,,,0.0179,,,,0.0126,,,,0.02,,,,0.029,,,,0.0188,,,,0.0033,,,,0.009,,,,0.027,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,7.42,,,,12.0,,,,25.39,,,,13.72,,,,14.7,,,,13.71,,,,14.77,,,,15.49,,,,16.15,,,,22.83,,,,17.76,,
ShortTermInvestments / USD,,12838000000.0,14637000000.0,14637000000.0,14637000000.0,14637000000.0,9758000000.0,9758000000.0,9758000000.0,9758000000.0,8741000000.0,8741000000.0,8741000000.0,8741000000.0,7558000000.0,7558000000.0,7558000000.0,7558000000.0,5455000000.0,5455000000.0,5455000000.0,5455000000.0,6808000000.0,6808000000.0,6808000000.0,6808000000.0,7224000000.0,7224000000.0,7224000000.0,7224000000.0,6859000000.0,6859000000.0,6859000000.0,6859000000.0,6416000000.0,6416000000.0,6416000000.0,6416000000.0,6721000000.0,6721000000.0,6721000000.0,6721000000.0,6747000000.0,6747000000.0
ShortTermLeaseCost / USD,,,,,,,,,,,,,,,,,,,11000000.0,22000000.0,32000000.0,46000000.0,,,,46000000.0,,,,46000000.0,,,,35000000.0,,,,65000000.0,,,,62000000.0,,
StockIssuedDuringPeriodValueShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,446000000.0,446000000.0,446000000.0,329000000.0,205000000.0,205000000.0,205000000.0,923000000.0,26000000.0,26000000.0,26000000.0,564000000.0,107000000.0,107000000.0,107000000.0,382000000.0,41000000.0,41000000.0,41000000.0,329000000.0,73000000.0,73000000.0,73000000.0,236000000.0,87000000.0,87000000.0
StockRepurchaseProgramAuthorizedAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,5000000000.0,,,,6000000000.0,,,,6000000000.0,,,,6000000000.0,,,,6000000000.0,,,,6000000000.0,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,6000000000.0,,,,5400000000.0,,,,3000000000.0,,,,2400000000.0,,,,5300000000.0,,,,2100000000.0,,
StockRepurchasedAndRetiredDuringPeriodValue / USD,,1247000000.0,,,,2553000000.0,1763000000.0,2794000000.0,3409000000.0,1920000000.0,1228000000.0,2794000000.0,3409000000.0,2830000000.0,1228000000.0,1835000000.0,1897000000.0,3544000000.0,820000000.0,820000000.0,820000000.0,2097000000.0,328000000.0,328000000.0,328000000.0,2808000000.0,311000000.0,311000000.0,311000000.0,1228000000.0,311000000.0,311000000.0,311000000.0,559000000.0,333000000.0,333000000.0,333000000.0,2442000000.0,148000000.0,148000000.0,148000000.0,571000000.0,2489000000.0,2489000000.0
StockRepurchasedDuringPeriodShares / shares,,47800000.0,,,,30000000.0,,,,,,,,,,,,,,,,31000000.0,,,,12000000.0,,,,4000000.0,,,,22000000.0,,,,6000000.0,,,,25000000.0,,
StockRepurchasedDuringPeriodValue / USD,,,,,,,,,,,,,,,,,,,,,,5000000000.0,,,,608000000.0,,,,3000000000.0,,,,3600000000.0,,,,5700000000.0,,,,2900000000.0,,
StockholdersEquity / USD,-36954000.0,17113000000.0,53230000000.0,53230000000.0,53230000000.0,18671000000.0,52063000000.0,52063000000.0,52063000000.0,52063000000.0,50294000000.0,50294000000.0,50294000000.0,50208000000.0,50720000000.0,50720000000.0,50720000000.0,50720000000.0,50091000000.0,50091000000.0,50091000000.0,50091000000.0,50737000000.0,50737000000.0,50737000000.0,50737000000.0,51428000000.0,51428000000.0,51428000000.0,51428000000.0,52551000000.0,52551000000.0,52551000000.0,52551000000.0,51483000000.0,51483000000.0,51483000000.0,51483000000.0,50214000000.0,50214000000.0,50214000000.0,50214000000.0,48024000000.0,48024000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,52063000000.0,52063000000.0,52063000000.0,19443000000.0,50416000000.0,52063000000.0,52063000000.0,53144000000.0,50416000000.0,50416000000.0,50416000000.0,51977000000.0,50822000000.0,50822000000.0,50822000000.0,50330000000.0,50212000000.0,50212000000.0,50212000000.0,50822000000.0,50872000000.0,50872000000.0,50872000000.0,50212000000.0,51602000000.0,51602000000.0,51602000000.0,50872000000.0,52722000000.0,52722000000.0,52722000000.0,51602000000.0,51665000000.0,51665000000.0,51665000000.0,52722000000.0,50420000000.0,50420000000.0
SupplierFinanceProgramObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000.0,,
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517000000.0,,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522000000.0,,
TaxCreditCarryforwardAmount / USD,,183000000.0,,,,202000000.0,,,,392000000.0,,,,174000000.0,,,,178000000.0,,,,200000000.0,,,,270000000.0,,,,254000000.0,,,,347000000.0,,,,292000000.0,,,,313000000.0,,
UndistributedEarningsOfForeignSubsidiaries / USD,,18123000000.0,,,,20500000000.0,,,,29000000000.0,,,,31800000000.0,,,,61000000000.0,,,,64100000000.0,,,,69900000000.0,,,,74200000000.0,,,,79300000000.0,,,,83700000000.0,,,,86300000000.0,,
UnrecognizedTaxBenefits / USD,,917000000.0,2860000000.0,2860000000.0,2860000000.0,1068000000.0,2700000000.0,2700000000.0,2700000000.0,1172000000.0,1900000000.0,1900000000.0,1900000000.0,2860000000.0,1700000000.0,1700000000.0,1700000000.0,2703000000.0,1800000000.0,1800000000.0,1800000000.0,1896000000.0,1900000000.0,1900000000.0,1900000000.0,1727000000.0,1700000000.0,1700000000.0,1700000000.0,1836000000.0,1700000000.0,1700000000.0,1700000000.0,1862000000.0,2700000000.0,2700000000.0,2700000000.0,1668000000.0,2800000000.0,2800000000.0,2800000000.0,1661000000.0,2900000000.0,2900000000.0
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,21000000.0,,,,58000000.0,,,,40000000.0,,,,116000000.0,,,,538000000.0,,,,120000000.0,,,,14000000.0,,,,9000000.0,,,,106000000.0,,,,29000000.0,,,,12000000.0,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,6000000.0,,,,66000000.0,,,,33000000.0,,,,275000000.0,,,,467000000.0,,,,80000000.0,,,,0.0,,,,5000000.0,,,,216000000.0,,,,8000000.0,,,,4000000.0,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,88000000.0,580000000.0,588000000.0,607000000.0,141000000.0,261000000.0,274000000.0,345000000.0,656000000.0,384000000.0,394000000.0,420000000.0,609000000.0,150000000.0,170000000.0,192000000.0,360000000.0,186000000.0,196000000.0,207000000.0,128000000.0,241000000.0,251000000.0,94000000.0,172000000.0,104000000.0,110000000.0,114000000.0,225000000.0,123000000.0,196000000.0,56000000.0,99000000.0,154000000.0,0.0,,117000000.0,,45000000.0,63000000.0,61000000.0,99000000.0,74000000.0
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,169000000.0,,,,166000000.0,,,,231000000.0,,,,202000000.0,,,,75000000.0,,,,63000000.0,,,,109000000.0,,,,55000000.0,,,,62000000.0,,,,40000000.0,,,,89000000.0,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,12000000.0,,,,64000000.0,,,,331000000.0,,,,36000000.0,,,,147000000.0,,,,13000000.0,,,,34000000.0,,,,12000000.0,,,,88000000.0,,,,1000000.0,,,,980000000.0,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,3000000.0,,,,2000000.0,,,,0.0,,,,4000000.0,,,,28000000.0,,,,45000000.0,,,,20000000.0,,,,27000000.0,,,,21000000.0,,,,11000000.0,,,,32000000.0,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,1028000000.0,1982000000.0,2022000000.0,2070000000.0,1100000000.0,1800000000.0,1800000000.0,1900000000.0,2200000000.0,1800000000.0,1700000000.0,1700000000.0,2100000000.0,1700000000.0,1700000000.0,1700000000.0,1800000000.0,1800000000.0,1800000000.0,1800000000.0,1700000000.0,1800000000.0,1800000000.0,1500000000.0,1800000000.0,1600000000.0,1600000000.0,1600000000.0,1800000000.0,1600000000.0,2400000000.0,2400000000.0,1600000000.0,2600000000.0,2600000000.0,2600000000.0,1600000000.0,2700000000.0,2700000000.0,2700000000.0,2500000000.0,2700000000.0,2700000000.0
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124000000.0,,,,124000000.0,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,1027500000.0,1005200000.0,999400000.0,998500000.0,1013600000.0,1436400000.0,1432700000.0,1429200000.0,1109000000.0,1407100000.0,1400200000.0,1394700000.0,1425900000.0,1375600000.0,1370800000.0,1368900000.0,1391400000.0,1365400000.0,1363000000.0,1359500000.0,1368200000.0,1351900000.0,1351600000.0,1351600000.0,1357500000.0,1350000000.0,1351100000.0,1352700000.0,1351100000.0,1356400000.0,1355900000.0,1353900000.0,1354000000.0,1334500000.0,1333300000.0,1332800000.0,1351400000.0,1333800000.0,1332800000.0,1332400000.0,1332800000.0,1296500000.0,1292500000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,1019300000.0,992600000.0,987500000.0,986600000.0,1002100000.0,1418100000.0,1415600000.0,1412500000.0,1095500000.0,1392200000.0,1386500000.0,1381900000.0,1409600000.0,1361900000.0,1358500000.0,1357200000.0,1378900000.0,1352700000.0,1350900000.0,1348100000.0,1356700000.0,1340800000.0,1340800000.0,1340700000.0,1346400000.0,1341900000.0,1343100000.0,1344200000.0,1340700000.0,1344500000.0,1344800000.0,1344400000.0,1344900000.0,1329400000.0,1329400000.0,1329600000.0,1342400000.0,1330500000.0,1330300000.0,1330100000.0,1329800000.0,1293300000.0,1288600000.0
