fact_unit,2009-07-31,2009-10-30,2010-02-16,2010-05-05,2010-05-17,2010-08-04,2010-11-05,2011-02-16,2011-05-05,2011-05-26,2011-08-04,2011-11-03,2012-02-16,2012-05-03,2012-08-02,2012-11-01,2013-02-14,2013-05-02,2013-05-16,2013-08-01,2013-10-31,2014-02-13,2014-05-01,2014-05-15,2014-07-31,2014-10-30,2015-02-12,2015-04-30,2015-07-30,2015-10-29,2016-02-11,2016-05-03,2016-05-17,2016-08-02,2016-11-01,2017-02-09,2017-05-03,2017-05-04,2017-08-01,2017-10-31,2018-02-08,2018-05-08,2018-07-26,2018-10-25,2019-02-07,2019-04-26,2019-07-26,2019-10-25,2020-02-06,2020-04-28,2020-07-28,2020-10-27,2021-02-04,2021-04-27,2021-07-27,2021-10-26,2022-02-09,2022-04-26,2022-07-27,2022-10-25,2023-02-08,2023-04-25,2023-07-25,2023-10-24,2024-02-07,2024-04-30,2024-07-26,2024-10-22,2025-02-05,2025-04-22,2025-07-18,2025-10-21
NetCashProvidedByUsedInInvestingActivities / USD,-1467000000.0,-2009000000.0,-1367000000.0,-18000000.0,-1367000000.0,-375000000.0,-1076000000.0,-2399000000.0,-987000000.0,-2399000000.0,-1375000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-630000000.0,-1173000000.0,-2817000000.0,-2817000000.0,427000000.0,-354000000.0,-1403000000.0,281000000.0,907000000.0,638000000.0,-3086000000.0,-1225000000.0,-1235000000.0,-1145000000.0,222000000.0,-375000000.0,202000000.0,-321000000.0,-6444000000.0,-6444000000.0,-1043000000.0,-1432000000.0,-580000000.0,-263000000.0,-814000000.0,-658000000.0,-1317000000.0,-386000000.0,-619000000.0,-906000000.0,-1046000000.0,-393000000.0,-856000000.0,-2060000000.0
NetCashProvidedByUsedInOperatingActivities / USD,2240000000.0,3408000000.0,4246000000.0,695000000.0,4246000000.0,2161000000.0,3897000000.0,4533000000.0,1082000000.0,4533000000.0,2220000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545000000.0,4453000000.0,6420000000.0,6420000000.0,2630000000.0,4380000000.0,6662000000.0,143000000.0,2042000000.0,4181000000.0,6240000000.0,1048000000.0,2710000000.0,4732000000.0,6439000000.0,1213000000.0,3118000000.0,5598000000.0,7070000000.0,7070000000.0,3575000000.0,5449000000.0,8113000000.0,1011000000.0,2138000000.0,3669000000.0,7454000000.0,1275000000.0,2784000000.0,4694000000.0,5591000000.0,767000000.0,1788000000.0,1000000.0
NetIncomeLoss / USD,1933000000.0,2924000000.0,4096000000.0,518000000.0,4096000000.0,1301000000.0,2258000000.0,3460000000.0,930000000.0,3460000000.0,2051000000.0,,,1081000000.0,2241000000.0,3329000000.0,4085000000.0,1125000000.0,4085000000.0,2292000000.0,3453000000.0,4283000000.0,1129000000.0,4283000000.0,2326000000.0,3556000000.0,4444000000.0,1207000000.0,2474000000.0,3777000000.0,4659000000.0,1199000000.0,4659000000.0,2499000000.0,3795000000.0,4956000000.0,1275000000.0,4956000000.0,2566000000.0,3895000000.0,4833000000.0,4833000000.0,2906000000.0,4335000000.0,5050000000.0,602000000.0,2459000000.0,4002000000.0,4858000000.0,891000000.0,2018000000.0,3601000000.0,5349000000.0,1308000000.0,2614000000.0,4044000000.0,4517000000.0,4517000000.0,3148000000.0,4582000000.0,5449000000.0,1299000000.0,1377000000.0,5236000000.0,5921000000.0,976000000.0,-5865000000.0,-7940000000.0,5777000000.0,928000000.0,2073000000.0,3445000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,36000000.0,55000000.0,55000000.0,12000000.0,55000000.0,21000000.0,35000000.0,60000000.0,25000000.0,60000000.0,44000000.0,63000000.0,51000000.0,22000000.0,39000000.0,54000000.0,78000000.0,16000000.0,78000000.0,35000000.0,54000000.0,74000000.0,18000000.0,74000000.0,34000000.0,49000000.0,67000000.0,18000000.0,34000000.0,42000000.0,62000000.0,2000000.0,62000000.0,5000000.0,7000000.0,42000000.0,3000000.0,42000000.0,5000000.0,7000000.0,8000000.0,8000000.0,5000000.0,9000000.0,8000000.0,4000000.0,9000000.0,12000000.0,11000000.0,2000000.0,6000000.0,11000000.0,14000000.0,2000000.0,-1000000.0,3000000.0,12000000.0,12000000.0,4000000.0,7000000.0,4000000.0,4000000.0,8000000.0,12000000.0,8000000.0,5000000.0,10000000.0,14000000.0,14000000.0,5000000.0,11000000.0,15000000.0
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0
NonoperatingIncomeExpense / USD,-58000000.0,-82000000.0,-78000000.0,-44000000.0,-78000000.0,-92000000.0,-139000000.0,-110000000.0,-42000000.0,-110000000.0,-84000000.0,-124000000.0,-182000000.0,-33000000.0,-74000000.0,-112000000.0,-163000000.0,-31000000.0,-163000000.0,-64000000.0,-98000000.0,-147000000.0,-29000000.0,-147000000.0,-60000000.0,-83000000.0,-132000000.0,-28000000.0,-64000000.0,-85000000.0,-104000000.0,-27000000.0,-104000000.0,-55000000.0,-86000000.0,-109000000.0,-42000000.0,-109000000.0,-73000000.0,-115000000.0,-123000000.0,-157000000.0,-16000000.0,-27000000.0,26000000.0,-42000000.0,-93000000.0,-144000000.0,-144000000.0,-48000000.0,-304000000.0,-349000000.0,-207000000.0,-75000000.0,-165000000.0,-248000000.0,-531000000.0,-531000000.0,-82000000.0,-113000000.0,-366000000.0,-38000000.0,-88000000.0,-112000000.0,-165000000.0,-52000000.0,-128000000.0,-334000000.0,-165000000.0,-220000000.0,-82000000.0,323000000.0
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
OperatingIncomeLoss / USD,2950000000.0,4463000000.0,6193000000.0,803000000.0,6193000000.0,1994000000.0,3472000000.0,5218000000.0,1445000000.0,5218000000.0,3041000000.0,4617000000.0,4814000000.0,1578000000.0,3233000000.0,4814000000.0,5918000000.0,1634000000.0,5918000000.0,3362000000.0,5040000000.0,6178000000.0,1646000000.0,6178000000.0,3348000000.0,5087000000.0,6483000000.0,1716000000.0,3572000000.0,5473000000.0,6666000000.0,1730000000.0,6666000000.0,3570000000.0,5446000000.0,7135000000.0,1788000000.0,7135000000.0,3654000000.0,5558000000.0,6946000000.0,6980000000.0,3895000000.0,5903000000.0,7027000000.0,1007000000.0,3408000000.0,5424000000.0,7692000000.0,1136000000.0,2838000000.0,4849000000.0,7207000000.0,1663000000.0,3403000000.0,5312000000.0,6174000000.0,6174000000.0,3965000000.0,5753000000.0,7161000000.0,1641000000.0,1751000000.0,5907000000.0,7369000000.0,1241000000.0,-8492000000.0,-11588000000.0,4369000000.0,1149000000.0,2421000000.0,3737000000.0
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000000.0,151000000.0,229000000.0,308000000.0,,,,308000000.0,,,,308000000.0,308000000.0,,,348000000.0,,,,319000000.0,,,,281000000.0,,,
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786000000.0,866000000.0,825000000.0,854000000.0,,,,854000000.0,,,,865000000.0,865000000.0,,,854000000.0,,,,759000000.0,,,,568000000.0,,,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000000.0,247000000.0,241000000.0,247000000.0,247000000.0,247000000.0,247000000.0,247000000.0,256000000.0,256000000.0,256000000.0,256000000.0,256000000.0,263000000.0,263000000.0,263000000.0,261000000.0,261000000.0,261000000.0,261000000.0,225000000.0,192000000.0,192000000.0,192000000.0,163000000.0,163000000.0,163000000.0
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531000000.0,619000000.0,584000000.0,607000000.0,607000000.0,607000000.0,607000000.0,607000000.0,609000000.0,609000000.0,609000000.0,609000000.0,609000000.0,591000000.0,591000000.0,591000000.0,580000000.0,580000000.0,580000000.0,580000000.0,534000000.0,464000000.0,464000000.0,464000000.0,405000000.0,405000000.0,405000000.0
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000000.0,155000000.0,231000000.0,309000000.0,,,,309000000.0,,,,309000000.0,309000000.0,,,326000000.0,,,,317000000.0,,,,281000000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797000000.0,879000000.0,834000000.0,858000000.0,858000000.0,858000000.0,858000000.0,858000000.0,864000000.0,864000000.0,864000000.0,864000000.0,864000000.0,858000000.0,858000000.0,858000000.0,829000000.0,829000000.0,829000000.0,829000000.0,759000000.0,657000000.0,657000000.0,657000000.0,565000000.0,565000000.0,565000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.032,0.033,0.032,,,,0.032,,,,0.024,0.024,,,0.018,,,,0.022,,,,0.03,,,
OtherAccruedLiabilitiesCurrent / USD,,,,,,,,410000000.0,,410000000.0,,,506000000.0,,,,636000000.0,,636000000.0,,,676000000.0,,676000000.0,,,653000000.0,,,,644000000.0,,644000000.0,,,811000000.0,,811000000.0,,,701000000.0,701000000.0,,,812000000.0,,,,747000000.0,,,,906000000.0,,,,933000000.0,933000000.0,,,798000000.0,,,,788000000.0,,,,767000000.0,,,
OtherAssetsCurrent / USD,1168000000.0,1168000000.0,1168000000.0,1122000000.0,1168000000.0,1122000000.0,1122000000.0,1122000000.0,967000000.0,1122000000.0,967000000.0,967000000.0,967000000.0,1277000000.0,1277000000.0,1277000000.0,1277000000.0,1201000000.0,1277000000.0,1201000000.0,1201000000.0,1201000000.0,1279000000.0,1201000000.0,1279000000.0,1279000000.0,1279000000.0,1298000000.0,1298000000.0,1298000000.0,1023000000.0,1398000000.0,1023000000.0,1398000000.0,1398000000.0,1398000000.0,1271000000.0,1398000000.0,1271000000.0,1271000000.0,450000000.0,450000000.0,266000000.0,266000000.0,266000000.0,349000000.0,349000000.0,349000000.0,349000000.0,891000000.0,891000000.0,891000000.0,891000000.0,325000000.0,325000000.0,325000000.0,325000000.0,325000000.0,339000000.0,339000000.0,339000000.0,456000000.0,456000000.0,456000000.0,456000000.0,336000000.0,326000000.0,326000000.0,326000000.0,771000000.0,771000000.0,771000000.0
OtherAssetsMiscellaneousCurrent / USD,,,,,,,,,,,,,,,,,676000000.0,,676000000.0,,,555000000.0,,555000000.0,,,602000000.0,,,,764000000.0,,764000000.0,,,1081000000.0,,1081000000.0,,,193000000.0,193000000.0,,,158000000.0,,,,158000000.0,,,,174000000.0,,,,166000000.0,166000000.0,,,151000000.0,,,,191000000.0,,,,144000000.0,,,
OtherAssetsMiscellaneousNoncurrent / USD,,,,,,,,,,,,,258000000.0,,,,264000000.0,,264000000.0,,,270000000.0,,270000000.0,,,288000000.0,,,,305000000.0,,305000000.0,,,253000000.0,,253000000.0,,,272000000.0,272000000.0,,,193000000.0,,,,265000000.0,,,,406000000.0,,,,418000000.0,418000000.0,,,510000000.0,,,,782000000.0,,,,275000000.0,,,
OtherAssetsNoncurrent / USD,1659000000.0,1659000000.0,1659000000.0,1275000000.0,1659000000.0,1275000000.0,1275000000.0,1275000000.0,1262000000.0,1275000000.0,1262000000.0,1262000000.0,1262000000.0,1656000000.0,1656000000.0,1656000000.0,1656000000.0,1217000000.0,1656000000.0,1217000000.0,1217000000.0,1217000000.0,980000000.0,1217000000.0,980000000.0,980000000.0,980000000.0,1554000000.0,1554000000.0,1554000000.0,1769000000.0,1053000000.0,1769000000.0,1053000000.0,1053000000.0,1218000000.0,981000000.0,1218000000.0,981000000.0,981000000.0,1178000000.0,1178000000.0,1395000000.0,1395000000.0,1395000000.0,1345000000.0,1345000000.0,1345000000.0,1345000000.0,1674000000.0,1674000000.0,1674000000.0,1674000000.0,2440000000.0,2440000000.0,2440000000.0,2440000000.0,2440000000.0,2608000000.0,2608000000.0,2608000000.0,4271000000.0,4271000000.0,4271000000.0,4271000000.0,7130000000.0,6806000000.0,6806000000.0,6806000000.0,8540000000.0,8540000000.0,8540000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72000000.0,,-32000000.0,-24000000.0,-72000000.0,47000000.0,,-60000000.0,-72000000.0,-72000000.0,47000000.0,95000000.0,-142000000.0,-1000000.0,87000000.0,197000000.0,119000000.0,-24000000.0,-1000000.0,20000000.0,47000000.0,26000000.0,19000000.0,-55000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,-14000000.0,244000000.0,134000000.0,244000000.0,-201000000.0,211000000.0,-250000000.0,-398000000.0,-250000000.0,-677000000.0,-393000000.0,71000000.0,20000000.0,147000000.0,-456000000.0,-505000000.0,-193000000.0,-505000000.0,-170000000.0,-642000000.0,-942000000.0,138000000.0,-942000000.0,175000000.0,192000000.0,-586000000.0,-586000000.0,225000000.0,269000000.0,-331000000.0,167000000.0,-329000000.0,-441000000.0,373000000.0,77000000.0,200000000.0,-2000000.0,-467000000.0,-444000000.0,-338000000.0,-67000000.0,211000000.0,211000000.0,-52000000.0,-354000000.0,447000000.0,-171000000.0,-876000000.0,-1697000000.0,-494000000.0,116000000.0,141000000.0,-224000000.0,-893000000.0,-208000000.0,-353000000.0,15000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,225000000.0,209000000.0,219000000.0,209000000.0,3000000.0,478000000.0,-1476000000.0,-289000000.0,-1476000000.0,-473000000.0,-119000000.0,231000000.0,84000000.0,263000000.0,-214000000.0,755000000.0,-32000000.0,755000000.0,55000000.0,-180000000.0,-2395000000.0,97000000.0,-2395000000.0,174000000.0,213000000.0,-72000000.0,-72000000.0,259000000.0,334000000.0,-888000000.0,222000000.0,2000000.0,50000000.0,222000000.0,167000000.0,448000000.0,330000000.0,153000000.0,-289000000.0,-172000000.0,144000000.0,-368000000.0,-368000000.0,235000000.0,100000000.0,411000000.0,-85000000.0,-617000000.0,-1242000000.0,970000000.0,143000000.0,241000000.0,-53000000.0,69000000.0,-47000000.0,627000000.0,969000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,-207000000.0,42000000.0,-97000000.0,42000000.0,-195000000.0,-291000000.0,1280000000.0,-85000000.0,1280000000.0,-176000000.0,-268000000.0,-201000000.0,-61000000.0,-121000000.0,-180000000.0,-1245000000.0,-91000000.0,-1245000000.0,-187000000.0,-423000000.0,1562000000.0,-69000000.0,1562000000.0,-136000000.0,-203000000.0,-489000000.0,-489000000.0,-161000000.0,-241000000.0,524000000.0,-116000000.0,-230000000.0,-344000000.0,-52000000.0,-84000000.0,-280000000.0,-356000000.0,-444000000.0,-108000000.0,-155000000.0,-271000000.0,507000000.0,507000000.0,-240000000.0,-359000000.0,-106000000.0,-87000000.0,-172000000.0,-258000000.0,-1345000000.0,-51000000.0,-101000000.0,-151000000.0,-915000000.0,-135000000.0,-961000000.0,-1009000000.0
OtherLiabilitiesCurrent / USD,1992000000.0,1992000000.0,1992000000.0,1899000000.0,1992000000.0,1899000000.0,1899000000.0,1899000000.0,2022000000.0,1899000000.0,2022000000.0,2022000000.0,2022000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2281000000.0,2085000000.0,2281000000.0,2281000000.0,2281000000.0,2891000000.0,2281000000.0,2891000000.0,2891000000.0,2891000000.0,2918000000.0,2918000000.0,2918000000.0,2884000000.0,2404000000.0,2884000000.0,2404000000.0,2404000000.0,2404000000.0,2472000000.0,2404000000.0,2472000000.0,2472000000.0,2472000000.0,2472000000.0,2709000000.0,2709000000.0,2709000000.0,2775000000.0,2775000000.0,2775000000.0,2775000000.0,3056000000.0,3056000000.0,3056000000.0,3056000000.0,3278000000.0,3278000000.0,3278000000.0,3278000000.0,3278000000.0,3191000000.0,3191000000.0,3191000000.0,3190000000.0,3190000000.0,3190000000.0,3190000000.0,7611000000.0,6660000000.0,6660000000.0,6660000000.0,5471000000.0,5471000000.0,5471000000.0
OtherLiabilitiesNoncurrent / USD,1637000000.0,1637000000.0,1637000000.0,1727000000.0,1637000000.0,1727000000.0,1727000000.0,1727000000.0,1854000000.0,1727000000.0,1854000000.0,1854000000.0,1854000000.0,1857000000.0,1857000000.0,1857000000.0,1857000000.0,1634000000.0,1857000000.0,1634000000.0,1634000000.0,1634000000.0,1984000000.0,1634000000.0,1984000000.0,1984000000.0,1984000000.0,1555000000.0,1555000000.0,1555000000.0,1555000000.0,1580000000.0,1555000000.0,1580000000.0,1580000000.0,2024000000.0,1648000000.0,2024000000.0,1648000000.0,1648000000.0,1648000000.0,1648000000.0,2962000000.0,2962000000.0,2962000000.0,3010000000.0,3010000000.0,3010000000.0,3010000000.0,3275000000.0,3275000000.0,3275000000.0,3275000000.0,3462000000.0,3462000000.0,3462000000.0,3462000000.0,3462000000.0,3403000000.0,3403000000.0,3403000000.0,5615000000.0,5615000000.0,5615000000.0,5615000000.0,14322000000.0,14021000000.0,14021000000.0,14021000000.0,11375000000.0,11375000000.0,11375000000.0
OtherSundryLiabilitiesNoncurrent / USD,,,,,,,,,,,,,69000000.0,,,,233000000.0,,233000000.0,,,267000000.0,,267000000.0,,,268000000.0,,,,253000000.0,,253000000.0,,,261000000.0,,261000000.0,,,224000000.0,224000000.0,,,334000000.0,,,,294000000.0,,,,257000000.0,,,,300000000.0,300000000.0,,,256000000.0,,,,1365000000.0,,,,357000000.0,,,
PaymentsForProceedsFromOtherInvestingActivities / USD,57000000.0,6000000.0,,63000000.0,,6000000.0,6000000.0,66000000.0,63000000.0,66000000.0,6000000.0,3000000.0,-5000000.0,6000000.0,6000000.0,6000000.0,3000000.0,-1000000.0,3000000.0,-4000000.0,-14000000.0,0.0,-5000000.0,0.0,-4000000.0,-13000000.0,-14000000.0,-5000000.0,22000000.0,-20000000.0,-46000000.0,-4000000.0,-46000000.0,-19000000.0,-22000000.0,-102000000.0,-25000000.0,-102000000.0,2000000.0,4000000.0,-102000000.0,-102000000.0,-5000000.0,-2000000.0,4000000.0,11000000.0,11000000.0,-8000000.0,6000000.0,-5000000.0,-18000000.0,-45000000.0,-9000000.0,-19000000.0,-7000000.0,-8000000.0,-72000000.0,-72000000.0,-20000000.0,-18000000.0,-10000000.0,,13000000.0,-1000000.0,-31000000.0,0.0,-40000000.0,-28000000.0,-1000000.0,28000000.0,29000000.0,27000000.0
PaymentsForRepurchaseOfCommonStock / USD,1082000000.0,1597000000.0,3239000000.0,20000000.0,3239000000.0,6000000.0,10000000.0,1631000000.0,20000000.0,1631000000.0,393000000.0,415000000.0,17000000.0,680000000.0,1358000000.0,2207000000.0,854000000.0,524000000.0,854000000.0,1163000000.0,1490000000.0,2701000000.0,805000000.0,2701000000.0,1995000000.0,3538000000.0,2204000000.0,1708000000.0,3134000000.0,4373000000.0,5212000000.0,886000000.0,5212000000.0,2581000000.0,4104000000.0,5652000000.0,1227000000.0,5652000000.0,2055000000.0,2829000000.0,5238000000.0,5238000000.0,1184000000.0,1564000000.0,3753000000.0,937000000.0,2537000000.0,3601000000.0,2068000000.0,701000000.0,1101000000.0,1243000000.0,4870000000.0,365000000.0,366000000.0,366000000.0,1407000000.0,1407000000.0,734000000.0,1261000000.0,368000000.0,773000000.0,773000000.0,928000000.0,2199000000.0,29000000.0,29000000.0,31000000.0,1464000000.0,21000000.0,421000000.0,1096000000.0
PaymentsOfDistributionsToAffiliates / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,577000000.0,616000000.0
PaymentsOfDividendsCommonStock / USD,704000000.0,1052000000.0,1380000000.0,354000000.0,1380000000.0,709000000.0,1070000000.0,1398000000.0,374000000.0,1398000000.0,749000000.0,1124000000.0,1431000000.0,392000000.0,783000000.0,1171000000.0,1500000000.0,410000000.0,1500000000.0,820000000.0,1228000000.0,1555000000.0,440000000.0,1555000000.0,876000000.0,1307000000.0,1635000000.0,566000000.0,1122000000.0,1672000000.0,1730000000.0,652000000.0,1730000000.0,1298000000.0,1933000000.0,2216000000.0,672000000.0,2216000000.0,1344000000.0,2014000000.0,2561000000.0,2561000000.0,1403000000.0,2104000000.0,2678000000.0,810000000.0,1612000000.0,2406000000.0,2803000000.0,830000000.0,1660000000.0,2488000000.0,3193000000.0,847000000.0,1693000000.0,2540000000.0,3316000000.0,3316000000.0,1716000000.0,2572000000.0,3388000000.0,852000000.0,1700000000.0,2550000000.0,3420000000.0,827000000.0,1655000000.0,2483000000.0,3369000000.0,835000000.0,1221000000.0,1604000000.0
PaymentsToAcquireInvestments / USD,1479000000.0,2091000000.0,8194000000.0,124000000.0,8194000000.0,485000000.0,1314000000.0,2211000000.0,1410000000.0,2211000000.0,2435000000.0,2947000000.0,2240000000.0,757000000.0,1425000000.0,2592000000.0,3287000000.0,900000000.0,3287000000.0,2311000000.0,4313000000.0,4162000000.0,1767000000.0,4162000000.0,3000000000.0,3589000000.0,5492000000.0,601000000.0,849000000.0,1028000000.0,4040000000.0,191000000.0,4040000000.0,341000000.0,486000000.0,1280000000.0,225000000.0,1280000000.0,510000000.0,1036000000.0,652000000.0,652000000.0,407000000.0,1055000000.0,1410000000.0,517000000.0,964000000.0,1352000000.0,2152000000.0,511000000.0,751000000.0,917000000.0,1828000000.0,318000000.0,634000000.0,1069000000.0,1635000000.0,1635000000.0,1188000000.0,1810000000.0,1579000000.0,125000000.0,518000000.0,840000000.0,2202000000.0,364000000.0,775000000.0,1143000000.0,1250000000.0,399000000.0,943000000.0,2220000000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,632000000.0,1008000000.0,1422000000.0,244000000.0,1422000000.0,454000000.0,629000000.0,1471000000.0,157000000.0,1471000000.0,337000000.0,565000000.0,903000000.0,231000000.0,526000000.0,862000000.0,1091000000.0,261000000.0,1091000000.0,619000000.0,977000000.0,1379000000.0,324000000.0,1379000000.0,718000000.0,1122000000.0,1484000000.0,293000000.0,634000000.0,1003000000.0,1665000000.0,291000000.0,1665000000.0,661000000.0,1015000000.0,1493000000.0,314000000.0,1493000000.0,637000000.0,984000000.0,1461000000.0,1461000000.0,589000000.0,914000000.0,1420000000.0,304000000.0,669000000.0,1046000000.0,1373000000.0,391000000.0,812000000.0,1161000000.0,1577000000.0,332000000.0,711000000.0,1079000000.0,1699000000.0,1699000000.0,704000000.0,1047000000.0,1501000000.0,424000000.0,808000000.0,1243000000.0,1603000000.0,475000000.0,852000000.0,1257000000.0,1749000000.0,375000000.0,644000000.0,890000000.0
PensionAndOtherPostretirementBenefitsExpenseReversalOfExpenseNoncash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000000.0,180000000.0,556000000.0,556000000.0,163000000.0,243000000.0,250000000.0,102000000.0,204000000.0,306000000.0,334000000.0,70000000.0,176000000.0,242000000.0,410000000.0,77000000.0,155000000.0,232000000.0,426000000.0,426000000.0,92000000.0,137000000.0,322000000.0,43000000.0,83000000.0,124000000.0,206000000.0,37000000.0,75000000.0,113000000.0,178000000.0,54000000.0,898000000.0,953000000.0
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities / USD,,,,,,,,41000000.0,,41000000.0,,,41000000.0,,,,53000000.0,,53000000.0,,,55000000.0,,55000000.0,,,61000000.0,,,,60000000.0,,60000000.0,,,60000000.0,,60000000.0,,,66000000.0,66000000.0,,,69000000.0,,,,76000000.0,,,,67000000.0,,,,71000000.0,71000000.0,,,78000000.0,,,,77000000.0,,,,71000000.0,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,2847000000.0,2847000000.0,2847000000.0,2227000000.0,2847000000.0,2227000000.0,2227000000.0,2227000000.0,2013000000.0,2227000000.0,2013000000.0,2013000000.0,2013000000.0,3972000000.0,3972000000.0,3972000000.0,3972000000.0,3086000000.0,3972000000.0,3086000000.0,3086000000.0,3086000000.0,1794000000.0,3086000000.0,1794000000.0,1794000000.0,1794000000.0,3843000000.0,3843000000.0,3843000000.0,3843000000.0,3520000000.0,3843000000.0,3520000000.0,3520000000.0,3520000000.0,4018000000.0,3520000000.0,4018000000.0,4018000000.0,4018000000.0,4018000000.0,3620000000.0,3620000000.0,3620000000.0,2987000000.0,2987000000.0,2987000000.0,2987000000.0,3911000000.0,3911000000.0,3911000000.0,3911000000.0,4405000000.0,4405000000.0,4405000000.0,4405000000.0,4405000000.0,2870000000.0,2870000000.0,2870000000.0,1966000000.0,1966000000.0,1966000000.0,1966000000.0,2471000000.0,2156000000.0,2156000000.0,2156000000.0,1813000000.0,1813000000.0,1813000000.0
PreferredStockSharesAuthorized / shares,,,,,,,,10000000.0,,10000000.0,,,10000000.0,,,,10000000.0,,10000000.0,,,10000000.0,,10000000.0,,,10000000.0,,,,10000000.0,,10000000.0,,,10000000.0,,10000000.0,,,10000000.0,10000000.0,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,10000000.0,,,10000000.0,,,,10000000.0,,,,10000000.0,,,
PrepaidExpenseCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821000000.0,821000000.0,937000000.0,937000000.0,937000000.0,741000000.0,741000000.0,741000000.0,741000000.0,704000000.0,704000000.0,704000000.0,704000000.0,675000000.0,675000000.0,675000000.0,675000000.0,675000000.0,654000000.0,654000000.0,654000000.0,435000000.0,435000000.0,435000000.0,435000000.0,485000000.0,344000000.0,344000000.0,344000000.0,493000000.0,493000000.0,493000000.0
ProceedsFromDebtMaturingInMoreThanThreeMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420000000.0,2608000000.0,,2608000000.0,1112000000.0,2832000000.0,3422000000.0,3422000000.0,6000000.0,2247000000.0,2832000000.0,6000000.0,6000000.0,2247000000.0,1987000000.0,2265000000.0,2265000000.0,6116000000.0,2251000000.0,1745000000.0,1745000000.0,1745000000.0,6281000000.0,6281000000.0,1000000.0,1000000.0,1750000000.0,0.0,1000000.0,1000000.0,1000000.0,1107000000.0,1107000000.0,2011000000.0,1000000.0,8367000000.0,8367000000.0,8367000000.0
ProceedsFromDivestitureOfBusinesses / USD,85000000.0,88000000.0,897000000.0,,897000000.0,,7000000.0,88000000.0,,88000000.0,,,,,,,,,,0.0,0.0,0.0,,0.0,8000000.0,8000000.0,0.0,0.0,0.0,19000000.0,8000000.0,19000000.0,8000000.0,19000000.0,19000000.0,123000000.0,56000000.0,123000000.0,56000000.0,56000000.0,123000000.0,123000000.0,862000000.0,862000000.0,142000000.0,40000000.0,806000000.0,806000000.0,1065000000.0,6000000.0,6000000.0,236000000.0,846000000.0,86000000.0,573000000.0,576000000.0,236000000.0,236000000.0,0.0,0.0,576000000.0,13000000.0,13000000.0,13000000.0,0.0,,,60000000.0,13000000.0,,0.0,0.0
