fact_unit,2017-05-12,2017-08-10,2017-11-09,2018-03-29,2018-05-15,2018-08-10,2018-11-05,2019-02-28,2019-05-07,2019-07-31,2019-10-30,2020-02-19,2020-05-07,2020-08-04,2020-10-29,2021-02-19,2021-04-29,2021-07-29,2021-10-28,2022-02-22,2022-04-28,2022-07-28,2022-10-27,2023-02-22,2023-05-02,2023-07-27,2023-10-26,2024-02-21,2024-05-01,2024-07-25,2024-10-31,2025-02-27,2025-05-01,2025-07-31,2025-10-30
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate / pure,,0.014,0.014,0.014,0.0238,0.0238,0.0238,0.014,0.0242,,,0.014,0.0085,0.0085,0.0085,0.0238,0.0031,0.0031,0.0031,0.0085,0.0172,,,0.0085,,,,0.0031,0.0425,0.0425,0.0425,0.0425,0.0391,0.0391,0.0391
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum / pure,,,,,,,,,,0.0242,0.0242,0.0242,,,,0.0242,,,,0.0242,,,,,,,0.0462,0.0259,,,,0.0259,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum / pure,,,,,,,,,,0.0225,0.0225,0.0225,,,,0.0225,,,,0.0225,,,,,,,0.0431,0.0172,,,,0.0172,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,309000.0,309000.0,309000.0,309000.0,,,,309000.0,,,
StockIssuedDuringPeriodSharesNewIssues / shares,,,,,1191494.0,1320227.0,1406435.0,1474835.0,4341798.0,4478970.0,17708629.0,519173142.0,2124720.0,18889954.0,18891307.0,1474835.0,2124720.0,18889954.0,18891307.0,20994748.0,532768.0,1600878.0,27776008.0,25474941.0,8799023.0,9314471.0,10364471.0,33927772.0,452398.0,544788.0,546857.0,10365944.0,526859.0,635805.0,647239.0
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities / USD,,,,,,,,,,,229944000.0,229944000.0,,,229944000.0,229944000.0,,6000.0,198508000.0,229944000.0,141219000.0,6000.0,198508000.0,203509000.0,141219000.0,141219000.0,141219000.0,203509000.0,,,,141219000.0,,,
StockIssuedDuringPeriodValueConversionOfUnits / USD,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
StockIssuedDuringPeriodValueNewIssues / USD,1692058000.0,1692058000.0,1692058000.0,1692058000.0,,,,1692058000.0,,,17737000.0,1692058000.0,55921000.0,503798000.0,17737000.0,55263000.0,55921000.0,503798000.0,503798000.0,55263000.0,83959000.0,98367000.0,693445000.0,686723000.0,83959000.0,98367000.0,98367000.0,933790000.0,,,,98367000.0,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures / USD,,,-9906000.0,-15884000.0,-6598000.0,-7421000.0,-8410000.0,-15884000.0,-6598000.0,-7421000.0,-8410000.0,-15884000.0,-6723000.0,-8108000.0,-8164000.0,-9245000.0,-3171000.0,-3361000.0,-3373000.0,-8164000.0,-7413000.0,-9403000.0,-9403000.0,-4427000.0,-10972000.0,-12850000.0,-12850000.0,-9411000.0,-7530000.0,-8127000.0,-8149000.0,-12869000.0,-9931000.0,-10630000.0,-10894000.0
StockholdersEquity / USD,1957423000.0,1957423000.0,1957423000.0,8498085000.0,8498085000.0,8498085000.0,8498085000.0,8498085000.0,8229111000.0,8229111000.0,8229111000.0,8229111000.0,8214422000.0,8214422000.0,8214422000.0,8214422000.0,8504825000.0,8504825000.0,8504825000.0,8504825000.0,9797742000.0,9797742000.0,9797742000.0,9797742000.0,10291342000.0,10291342000.0,10291342000.0,10291342000.0,10155971000.0,10155971000.0,10155971000.0,10155971000.0,9756764000.0,9756764000.0,9756764000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,,,2456601000.0,8649875000.0,8649875000.0,8649875000.0,1887031000.0,8649875000.0,8649875000.0,8649875000.0,1957423000.0,8369186000.0,8369186000.0,8369186000.0,8649875000.0,8266078000.0,8266078000.0,8266078000.0,8369186000.0,8556073000.0,8556073000.0,8556073000.0,8266078000.0,9838804000.0,9838804000.0,9838804000.0,8556073000.0,10323631000.0,10323631000.0,10323631000.0,9838804000.0,10190435000.0,10190435000.0,10190435000.0
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic / USD,,,,,,,,,222000.0,431000.0,627000.0,615000.0,106000.0,215000.0,306000.0,817000.0,102000.0,221000.0,335000.0,395000.0,95000.0,191000.0,260000.0,448000.0,220000.0,368000.0,515000.0,327000.0,171000.0,337000.0,518000.0,661000.0,192000.0,399000.0,584000.0
UnrealizedGainLossOnDerivatives / USD,,,,-2110000.0,-3752000.0,-3802000.0,-3992000.0,-9260000.0,-2246000.0,-5852000.0,-8798000.0,-5845000.0,-2351000.0,-2170000.0,-2010000.0,-12039000.0,-1091000.0,-2707000.0,-4410000.0,-1913000.0,-3622000.0,-7179000.0,-10391000.0,-9129000.0,-2400000.0,-4775000.0,-7135000.0,-14660000.0,-2295000.0,-4670000.0,-7011000.0,-9486000.0,-2322000.0,-4643000.0,-7167000.0
UnsecuredDebt / USD,0.0,0.0,0.0,0.0,1487973000.0,1487973000.0,1487973000.0,1487973000.0,1490860000.0,1490860000.0,1490860000.0,1490860000.0,1493747000.0,1493747000.0,1493747000.0,1493747000.0,2470907000.0,2470907000.0,2470907000.0,2470907000.0,2478122000.0,2478122000.0,2478122000.0,2478122000.0,3203567000.0,3203567000.0,3203567000.0,3203567000.0,3211814000.0,3211814000.0,3211814000.0,3211814000.0,2446041000.0,2446041000.0,2446041000.0
VariableLeaseCost / USD,,,,,,,,,343000.0,699000.0,1022000.0,1294000.0,343000.0,699000.0,1022000.0,1294000.0,335000.0,597000.0,860000.0,1294000.0,343000.0,604000.0,968000.0,1155000.0,372000.0,749000.0,1133000.0,1239000.0,326000.0,730000.0,1174000.0,1498000.0,475000.0,842000.0,1190000.0
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,,,,,,,,,0.0,0.0,0.0,0.0,376672.0,925014.0,951320.0,0.0,1354908.0,1156069.0,1224594.0,1263825.0,1450602.0,1401148.0,1454170.0,1465286.0,1498173.0,1393502.0,1529591.0,1528453.0,975833.0,1168993.0,1305739.0,1341786.0,1587646.0,1391114.0,1250871.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,311723463.0,,311651082.0,311651082.0,311723463.0,311674226.0,311651082.0,519660998.0,520087371.0,520267029.0,339423442.0,521817494.0,524190469.0,529160353.0,520376929.0,543904420.0,546836809.0,551947278.0,532499787.0,568826104.0,569056182.0,572262198.0,555458607.0,607908398.0,609775270.0,610741723.0,579209523.0,612564298.0,612941399.0,613155041.0,611112396.0,613807166.0,613815253.0,613759171.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,311723463.0,,339423442.0,311651082.0,311723463.0,311674226.0,311651082.0,519660998.0,520087371.0,520267029.0,339423442.0,521440822.0,523265455.0,528209033.0,520376929.0,542549512.0,545680740.0,550722684.0,531235962.0,567375502.0,567655034.0,570808028.0,553993321.0,606410225.0,608381768.0,609212132.0,577681070.0,611588465.0,611772406.0,611849302.0,609770610.0,612219520.0,612424139.0,612508300.0
