fact_unit,2009-08-06,2009-11-05,2010-02-25,2010-05-06,2010-08-05,2010-09-14,2010-11-04,2011-02-24,2011-05-05,2011-05-23,2011-08-05,2011-11-04,2011-11-10,2012-02-24,2012-05-03,2012-06-13,2012-08-02,2012-11-01,2013-02-21,2013-05-09,2013-06-17,2013-08-08,2013-11-07,2014-02-27,2014-05-08,2014-08-07,2014-11-06,2015-02-26,2015-05-06,2015-08-06,2015-11-05,2016-02-25,2016-05-05,2016-08-04,2016-11-02,2017-02-23,2017-05-04,2017-08-04,2017-11-01,2018-02-22,2018-05-03,2018-08-02,2018-10-30,2019-02-21,2019-05-06,2019-08-02,2019-10-30,2020-02-20,2020-05-07,2020-08-03,2020-10-30,2021-02-18,2021-04-30,2021-07-30,2021-10-29,2022-02-17,2022-04-29,2022-07-29,2022-10-28,2023-02-16,2023-04-28,2023-08-02,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-04,2025-02-13,2025-04-30,2025-08-06,2025-10-30
OperatingLeaseLeaseIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624049000.0,,,,,,,,,,,2700691000.0,597602000.0,1195661000.0,1818867000.0,2571705000.0,653348000.0,1340378000.0,2035477000.0,2463997000.0,705088000.0,1422397000.0,2146464000.0,2735180000.0,730818000.0,1464981000.0,2213329000.0
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,278287000.0,278287000.0,278300000.0,278300000.0,278300000.0,278300000.0,,,,329130000.0,,,,312335000.0,,,,308748000.0,,,,243497000.0,,,
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19154000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,434201000.0,434201000.0,434200000.0,434200000.0,434200000.0,434200000.0,,,,499287000.0,,,,474713000.0,,,,462956000.0,,,,363175000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,
OtherAssets / USD,283664000.0,283304000.0,283304000.0,213956000.0,213956000.0,283304000.0,213956000.0,213956000.0,148992000.0,213956000.0,148992000.0,148992000.0,213956000.0,148992000.0,187155000.0,148992000.0,187155000.0,187155000.0,187155000.0,170372000.0,187155000.0,170372000.0,170372000.0,170372000.0,404557000.0,404557000.0,404557000.0,404557000.0,383754000.0,383754000.0,383754000.0,383754000.0,428899000.0,428899000.0,428899000.0,428899000.0,398883000.0,398883000.0,398883000.0,398883000.0,425065000.0,425065000.0,425065000.0,425065000.0,404806000.0,404806000.0,404806000.0,404806000.0,233937000.0,233937000.0,233937000.0,233937000.0,291426000.0,291426000.0,291426000.0,291426000.0,288220000.0,288220000.0,288220000.0,288220000.0,278206000.0,278206000.0,278206000.0,278206000.0,252953000.0,252953000.0,252953000.0,252953000.0,273706000.0,273706000.0,273706000.0
OtherAssetsFairValueDisclosure / USD,,,,,,,,,,,,,,1194000.0,1550000.0,1194000.0,1550000.0,1550000.0,1550000.0,2214000.0,1550000.0,2214000.0,2214000.0,2214000.0,,83845000.0,83845000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155109000.0,155109000.0,155109000.0,155109000.0,155109000.0,,,,,94277000.0,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33765000.0,,-1259000.0,23413000.0,-1190000.0,-9780000.0,-1259000.0,23413000.0,20654000.0,-9780000.0,4054000.0,4514000.0,20654000.0,0.0,-3550000.0,-3989000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33765000.0,0.0,0.0,0.0,-1190000.0,0.0,-1259000.0,23413000.0,20654000.0,-9780000.0,4054000.0,4514000.0,20654000.0,0.0,0.0,-3989000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21188000.0,-2303000.0,-4637000.0,-7000000.0,-35087000.0,-2425000.0,-4881000.0,-9987000.0,-9394000.0,-1095000.0,-2201000.0,-3132000.0,-11071000.0,-610000.0,-1210000.0,-1819000.0
OtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,,,-127214000.0,-62499000.0,6745000.0,-62499000.0,-1357000.0,-1036000.0,-138900000.0,10640000.0,26304000.0,23756000.0,3570000.0,-7732000.0,-11828000.0,-9644000.0,37986000.0,-7870000.0,8297000.0,15132000.0,-16990000.0,25823000.0,28505000.0,33286000.0,20136000.0,4583000.0,12758000.0,19235000.0,38107000.0,10878000.0,21302000.0,37923000.0,25297000.0,-10027000.0,-24863000.0,-19106000.0,23626000.0,4667000.0,10208000.0,16085000.0,-12577000.0,2303000.0,4637000.0,7000000.0,33897000.0,2425000.0,3622000.0,33400000.0,9394000.0,-8685000.0,6255000.0,7646000.0,31725000.0,610000.0,1210000.0,-2170000.0
OtherLiabilities / USD,289562000.0,289562000.0,289562000.0,272236000.0,272236000.0,289562000.0,272236000.0,272236000.0,304202000.0,272236000.0,304202000.0,304202000.0,272236000.0,304202000.0,291289000.0,304202000.0,291289000.0,291289000.0,291289000.0,304518000.0,291289000.0,304518000.0,304518000.0,304518000.0,347748000.0,347748000.0,347748000.0,347748000.0,389915000.0,389915000.0,389915000.0,389915000.0,366387000.0,366387000.0,366387000.0,366387000.0,350466000.0,350466000.0,350466000.0,350466000.0,341852000.0,341852000.0,341852000.0,341852000.0,358563000.0,358563000.0,358563000.0,358563000.0,346963000.0,346963000.0,346963000.0,346963000.0,345064000.0,345064000.0,345064000.0,345064000.0,353102000.0,353102000.0,353102000.0,353102000.0,306941000.0,306941000.0,306941000.0,306941000.0,272596000.0,272596000.0,272596000.0,272596000.0,310559000.0,310559000.0,310559000.0
OtherLiabilitiesFairValueDisclosure / USD,,,,,,,,,,,,,,58132000.0,71426000.0,58132000.0,71426000.0,71426000.0,71426000.0,70655000.0,71426000.0,70655000.0,70655000.0,70655000.0,83845000.0,83845000.0,83845000.0,83845000.0,104463000.0,104463000.0,104463000.0,104463000.0,105942000.0,105942000.0,105942000.0,105942000.0,124420000.0,124420000.0,124420000.0,124420000.0,140159000.0,140159000.0,140159000.0,140159000.0,134088000.0,134088000.0,134088000.0,134088000.0,151889000.0,151889000.0,151889000.0,151889000.0,160293000.0,160293000.0,160293000.0,160293000.0,164650000.0,164650000.0,164650000.0,134455000.0,134455000.0,134455000.0,134455000.0,134455000.0,,,,,95781000.0,,
OtherNonoperatingExpense / USD,780000.0,2886000.0,1827000.0,292000.0,306000.0,1827000.0,2228000.0,5760000.0,4383000.0,5760000.0,6026000.0,9513000.0,5760000.0,6477000.0,2160000.0,6477000.0,6790000.0,9318000.0,11792000.0,5807000.0,11597000.0,14603000.0,18587000.0,12400000.0,21719000.0,23350000.0,27718000.0,-27796000.0,664000.0,2203000.0,7179000.0,29630000.0,-70000.0,1700000.0,2839000.0,9073000.0,2556000.0,4060000.0,14480000.0,2942000.0,1090000.0,2132000.0,3160000.0,10368000.0,3441000.0,7210000.0,14871000.0,5186000.0,3275000.0,8392000.0,11205000.0,17267000.0,2533000.0,4227000.0,8324000.0,18177000.0,4110000.0,7452000.0,10908000.0,17510000.0,3056000.0,5436000.0,9191000.0,19275000.0,8995000.0,15559000.0,20517000.0,13664000.0,31738000.0,45123000.0,59094000.0
PaymentsForProceedsFromHedgeFinancingActivities / USD,13256000.0,13256000.0,-2370000.0,-449000.0,-11251000.0,-2370000.0,-11253000.0,26781000.0,,26781000.0,,10040000.0,26781000.0,-11253000.0,,-11253000.0,,,10040000.0,,10040000.0,0.0,0.0,147306000.0,,44013000.0,44013000.0,0.0,0.0,733000.0,758000.0,44063000.0,25000.0,13938000.0,13938000.0,758000.0,,,,13938000.0,-1638000.0,-1638000.0,-1296000.0,4662000.0,-1638000.0,-1638000.0,-1638000.0,-1295000.0,25000.0,41616000.0,41616000.0,-18118000.0,25000.0,1215000.0,1240000.0,41616000.0,,,,1240000.0,,,-25169000.0,-25169000.0,,,-25169000.0,-25169000.0,,3550000.0,3989000.0
PaymentsForRepurchaseOfCommonStock / USD,10935000.0,10935000.0,1221680000.0,1124000.0,1124000.0,1221680000.0,1124000.0,12548000.0,1887000.0,12548000.0,1887000.0,1887000.0,12548000.0,1124000.0,,1124000.0,,,1887000.0,,1887000.0,,,,0.0,0.0,0.0,0.0,1777000.0,1777000.0,1777000.0,0.0,,,,1777000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49105000.0,38474000.0,38474000.0,38474000.0,49105000.0,38474000.0,38474000.0,38474000.0
PaymentsForRepurchaseOfPreferredStockAndPreferenceStock / USD,,,175000000.0,,,175000000.0,,0.0,,0.0,,,-877000.0,0.0,,0.0,,,877000.0,,877000.0,,,0.0,,,,150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20125000.0,20125000.0,20125000.0,20125000.0,20125000.0,20125000.0,20125000.0
PaymentsOfDividendsCommonStock / USD,260426000.0,391072000.0,526281000.0,131567000.0,263636000.0,526281000.0,395786000.0,522195000.0,93317000.0,522195000.0,188543000.0,284185000.0,522195000.0,488604000.0,132655000.0,488604000.0,231995000.0,331928000.0,379969000.0,168350000.0,379969000.0,269755000.0,371319000.0,432023000.0,249330000.0,393347000.0,537464000.0,473451000.0,234282000.0,414843000.0,595564000.0,,181408000.0,382441000.0,583568000.0,,3122652000.0,3306704000.0,3490838000.0,784748000.0,184302000.0,369244000.0,554267000.0,4771725000.0,185484000.0,384315000.0,583184000.0,739375000.0,199749000.0,409943000.0,620391000.0,782122000.0,211239000.0,435427000.0,659668000.0,831111000.0,224308000.0,448983000.0,674531000.0,883938000.0,226639000.0,461605000.0,696679000.0,900468000.0,236561000.0,487483000.0,738584000.0,931783000.0,251334000.0,507111000.0,762990000.0
PaymentsOfDividendsMinorityInterest / USD,,,,,,,,,,,9496000.0,14187000.0,,28935000.0,6225000.0,28935000.0,10866000.0,15464000.0,18867000.0,7657000.0,18867000.0,12224000.0,17053000.0,20002000.0,10837000.0,16528000.0,22216000.0,21915000.0,9217000.0,16405000.0,23582000.0,,7149000.0,15062000.0,22968000.0,,26781000.0,27681000.0,28588000.0,6559000.0,5134000.0,5944000.0,6873000.0,36219000.0,4220000.0,7620000.0,8882000.0,8286000.0,3968000.0,5170000.0,6404000.0,9753000.0,9315000.0,10269000.0,11312000.0,7078000.0,2883000.0,3700000.0,4461000.0,11719000.0,15836000.0,17232000.0,18236000.0,5802000.0,2598000.0,3230000.0,3536000.0,18406000.0,2323000.0,2741000.0,3163000.0
PaymentsOfDividendsPreferredStockAndPreferenceStock / USD,7268000.0,10893000.0,27008000.0,3620000.0,7240000.0,27008000.0,10859000.0,14521000.0,3620000.0,14521000.0,7238000.0,10858000.0,14521000.0,14479000.0,3466000.0,14479000.0,6933000.0,10399000.0,14471000.0,3466000.0,14471000.0,6933000.0,11344000.0,12829000.0,0.0,1036000.0,3109000.0,13416000.0,1036000.0,2072000.0,3109000.0,,891000.0,1724000.0,2557000.0,,773000.0,1545000.0,2318000.0,3357000.0,1545000.0,2318000.0,2318000.0,2318000.0,773000.0,1545000.0,2318000.0,3091000.0,773000.0,773000.0,2318000.0,3863000.0,773000.0,1545000.0,2318000.0,3090000.0,773000.0,1545000.0,2318000.0,3090000.0,772000.0,1545000.0,2318000.0,3090000.0,1544000.0,2319000.0,2319000.0,2318000.0,964000.0,1320000.0,2031000.0
PaymentsOfFinancingCosts / USD,3902000.0,6199000.0,26257000.0,6096000.0,8851000.0,26257000.0,9203000.0,9233000.0,1435000.0,9233000.0,2193000.0,7897000.0,9233000.0,9291000.0,223000.0,9291000.0,1466000.0,8070000.0,8811000.0,4227000.0,8811000.0,4283000.0,4599000.0,20421000.0,13869000.0,18006000.0,18254000.0,21209000.0,60000.0,10881000.0,10598000.0,16526000.0,0.0,6352000.0,6355000.0,10982000.0,397000.0,437000.0,507000.0,6425000.0,4345000.0,2000.0,6272000.0,13305000.0,4345000.0,4354000.0,4355000.0,6289000.0,1492000.0,6069000.0,12025000.0,8583000.0,181000.0,2907000.0,2923000.0,19812000.0,318000.0,362000.0,6447000.0,2923000.0,,228000.0,373000.0,6446000.0,,,4106000.0,9894000.0,,4518000.0,5307000.0
PaymentsOfStockIssuanceCosts / USD,45000.0,88000.0,175000.0,121000.0,131000.0,175000.0,463000.0,102000.0,604000.0,102000.0,723000.0,730000.0,102000.0,2536000.0,2352000.0,2536000.0,2611000.0,2770000.0,4657000.0,1887000.0,4657000.0,1907000.0,2860000.0,3596000.0,406000.0,744000.0,954000.0,39359000.0,,0.0,0.0,1047000.0,,40000.0,69000.0,41000.0,21000.0,36000.0,304000.0,79000.0,21000.0,36000.0,36000.0,314000.0,26000.0,27000.0,27000.0,51000.0,,155000.0,789000.0,27000.0,,,267000.0,991000.0,114000.0,487000.0,267000.0,428000.0,114000.0,487000.0,739000.0,428000.0,,,,783000.0,,481000.0,763000.0
PaymentsToAcquireEquityMethodInvestments / USD,,,191000.0,,,191000.0,30000000.0,30000000.0,366000.0,30000000.0,412000.0,865000.0,30000000.0,0.0,366000.0,0.0,412000.0,865000.0,0.0,2396000.0,0.0,5420000.0,5423000.0,2021000.0,283000.0,53687000.0,59363000.0,5291000.0,6254000.0,9554000.0,14568000.0,66471000.0,2410000.0,4786000.0,22998000.0,15768000.0,900000.0,1829000.0,3826000.0,23019000.0,1704000.0,2488000.0,5324000.0,5266000.0,2799000.0,3099000.0,4860000.0,6034000.0,6281000.0,8572000.0,9073000.0,6571000.0,5458000.0,5626000.0,6664000.0,48534000.0,,,21787000.0,48534000.0,,989000.0,49330000.0,48534000.0,,989000.0,989000.0,49855000.0,,31286000.0,31286000.0
PaymentsToAcquireOtherInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251000.0,269000.0,269000.0,269000.0,251000.0,269000.0,269000.0,269000.0,,509000.0,509000.0,269000.0,26335000.0,166945000.0,167791000.0,773000.0,1009000.0,1034000.0,1045000.0,168291000.0,,2500000.0,2500000.0,2061000.0,,,
PaymentsToAcquireRealEstate / USD,344230000.0,344231000.0,1680074000.0,498272000.0,684594000.0,1680074000.0,18500000.0,388083000.0,498272000.0,388083000.0,684594000.0,1108014000.0,388083000.0,175531000.0,123868000.0,175531000.0,475397000.0,634581000.0,1189210000.0,183112000.0,1189210000.0,520775000.0,764859000.0,1441599000.0,0.0,108308000.0,108308000.0,843976000.0,148535000.0,265466000.0,404658000.0,108308000.0,6720000.0,136995000.0,159575000.0,469989000.0,160680000.0,160680000.0,205881000.0,331336000.0,54134000.0,57066000.0,466395000.0,205880000.0,54134000.0,200546000.0,708092000.0,466394000.0,258938000.0,653132000.0,1147236000.0,708092000.0,,281426000.0,48898000.0,1518878000.0,113046000.0,281426000.0,1022275000.0,48898000.0,113046000.0,113046000.0,113046000.0,1712131000.0,837000.0,186676000.0,324497000.0,113046000.0,837000.0,63507000.0,1320592000.0
PaymentsToDevelopRealEstateAssets / USD,,,,,,,268213000.0,521546000.0,31347000.0,521546000.0,66886000.0,98282000.0,521546000.0,330623000.0,29840000.0,330623000.0,63558000.0,93761000.0,131301000.0,35876000.0,131301000.0,78210000.0,116715000.0,120741000.0,65232000.0,154576000.0,256965000.0,180409000.0,122340000.0,245657000.0,380691000.0,377442000.0,146194000.0,324343000.0,485758000.0,530387000.0,150164000.0,312853000.0,454502000.0,653897000.0,103291000.0,175887000.0,227187000.0,566825000.0,40813000.0,76635000.0,101573000.0,276382000.0,45327000.0,93210000.0,137238000.0,154431000.0,52204000.0,95215000.0,157778000.0,195692000.0,64599000.0,125156000.0,172850000.0,230332000.0,24255000.0,55491000.0,81889000.0,206421000.0,16786000.0,46815000.0,60179000.0,109345000.0,25491000.0,55253000.0,90718000.0
PaymentsToMinorityShareholders / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32178000.0,32178000.0,32178000.0,,32178000.0,32178000.0,32178000.0,,3737000.0,3737000.0,32178000.0,,,
PreferredStockDividendsIncomeStatementImpact / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545000.0,2318000.0,3357000.0,773000.0,1546000.0,2318000.0,3091000.0,773000.0,1545000.0,2318000.0,3091000.0,773000.0,1545000.0,2318000.0,3090000.0,773000.0,1545000.0,2318000.0,3090000.0,773000.0,1545000.0,2318000.0,3090000.0,772000.0,1545000.0,2318000.0,3090000.0,772000.0,1545000.0,2318000.0,3090000.0,547000.0,902000.0,1258000.0
PreferredStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.03,,,
PreferredStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
PreferredStockRedemptionPremium / USD,,,6154000.0,,,6154000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2789000.0,2789000.0,2789000.0,0.0,,,,3486000.0,,,,,,,,,,,,,,,,,,,,,,,,,1444000.0,1444000.0,1444000.0,1444000.0,1444000.0,1444000.0,1444000.0
PreferredStockSharesAuthorized / shares,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
PreferredStockSharesIssued / shares,1951475.0,1951475.0,1951475.0,1950925.0,1950925.0,1951475.0,1950925.0,1950925.0,1600000.0,1950925.0,1600000.0,1600000.0,1950925.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1000000.0,1600000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,343100.0,343100.0,343100.0
PreferredStockSharesOutstanding / shares,1951475.0,1951475.0,1951475.0,1950925.0,1950925.0,1951475.0,1950925.0,1950925.0,1600000.0,1950925.0,1600000.0,1600000.0,1950925.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1000000.0,1600000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,745600.0,343100.0,343100.0,343100.0
PreferredStockValue / USD,208786000.0,208786000.0,208786000.0,208773000.0,208773000.0,208786000.0,208773000.0,208773000.0,200000000.0,208773000.0,200000000.0,200000000.0,208773000.0,200000000.0,,200000000.0,,,,,200000000.0,,,,,,,,,,,,,,,,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,37280000.0,17155000.0,17155000.0,17155000.0
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336000.0,524000.0,13798000.0,51144000.0,113000.0,113000.0,329000.0,13798000.0,,78262000.0,78262000.0,334000.0,,78262000.0,78262000.0,78262000.0,4000.0,4000.0,1000000.0,78262000.0,4000.0,4000.0,4000.0,1636000.0,9000.0,9000.0,9000.0,1516000.0,6000.0,15000.0,15000.0,300000.0,16000.0,16000.0,1409000.0
ProceedsFromIssuanceOfCommercialPaper / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1155228000.0,2266924000.0,2491848000.0,0.0,1324784000.0,1324784000.0,1324784000.0,3932304000.0,1310188000.0,2610863000.0,3891596000.0,1760194000.0,1107561000.0,4766050000.0,9624610000.0,5066509000.0,3985661000.0,7775817000.0,13341198000.0,14030926000.0,1905818000.0,6726167000.0,6726167000.0,15944800000.0,1184923000.0,2819940000.0,4305170000.0,7450997000.0,1424086000.0,2836037000.0,5140685000.0,7590200000.0,1323145000.0,2382619000.0,4393568000.0,6036083000.0,1186790000.0,3532753000.0,8610430000.0
ProceedsFromIssuanceOfCommonStock / USD,4320000.0,5085000.0,0.0,73356000.0,73356000.0,86184000.0,73356000.0,0.0,73356000.0,0.0,73356000.0,73356000.0,86184000.0,86184000.0,154508000.0,86184000.0,154508000.0,154508000.0,329452000.0,152058000.0,329452000.0,152058000.0,220753000.0,173484000.0,,,,1417040000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139623000.0,,,,139623000.0,,,,139623000.0,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans / USD,,,7165000.0,2787000.0,3960000.0,7165000.0,4698000.0,6170000.0,2478000.0,6170000.0,3546000.0,4251000.0,6170000.0,5292000.0,,5292000.0,,,5112000.0,,5112000.0,,,5262000.0,,,,5399000.0,,,,3401000.0,,,,3392000.0,982000.0,2023000.0,2778000.0,4404000.0,1574000.0,2111000.0,2963000.0,3686000.0,1681000.0,2181000.0,3074000.0,3744000.0,1126000.0,1652000.0,2323000.0,3879000.0,869000.0,2359000.0,3556000.0,3116000.0,1731000.0,2667000.0,3455000.0,4508000.0,969000.0,2378000.0,3280000.0,4265000.0,1452000.0,2124000.0,2591000.0,4178000.0,1644000.0,2449000.0,2830000.0
ProceedsFromLinesOfCredit / USD,841000000.0,841000000.0,17536000000.0,1469125000.0,3679125000.0,17536000000.0,4375125000.0,841000000.0,1469125000.0,841000000.0,,,841000000.0,,,,,,,,,,,,,,,,,,5324000000.0,9832000000.0,1997000000.0,3553000000.0,3569000000.0,7167000000.0,246000000.0,246000000.0,246000000.0,3770000000.0,415000000.0,890000000.0,1845000000.0,426000000.0,415000000.0,415000000.0,1635000000.0,1845000000.0,1995000000.0,1995000000.0,5850000000.0,3805000000.0,720000000.0,1870000000.0,1870000000.0,6010000000.0,,,,1870000000.0,,,,10000000.0,,,198000000.0,392000000.0,,,198000000.0
ProceedsFromMinorityShareholders / USD,1221000.0,1842000.0,10267000.0,522000.0,874000.0,10267000.0,893000.0,2083000.0,222000.0,2083000.0,222000.0,222000.0,2083000.0,893000.0,0.0,893000.0,0.0,64000.0,222000.0,921000.0,222000.0,2935000.0,5992000.0,75911000.0,3299000.0,6769000.0,11520000.0,8221000.0,5684000.0,5684000.0,5684000.0,27660000.0,,,,5684000.0,125000.0,125000.0,125000.0,0.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,341000.0,4594000.0,4594000.0,125000.0,341000.0,341000.0,417000.0,7337000.0,446000.0,603000.0,603000.0,417000.0,446000.0,603000.0,603000.0,1394000.0,235000.0,9000.0,9000.0,603000.0,235000.0,458000.0,458000.0
ProceedsFromPartnershipContribution / USD,0.0,0.0,0.0,78000.0,78000.0,78000.0,78000.0,0.0,,0.0,,,78000.0,78000.0,0.0,78000.0,0.0,0.0,0.0,5000.0,0.0,5000.0,5000.0,0.0,3000.0,5000.0,5000.0,5000.0,3000.0,3000.0,3000.0,5000.0,1000.0,1000.0,3000.0,3000.0,1000.0,1000.0,1000.0,3000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12000.0,12000.0,12000.0,1000.0,12000.0,12000.0,12000.0,2000.0,1000.0,1000.0,1000.0,13000.0,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,-8000.0,-8000.0,-14000.0,,-8000.0,-14000.0,-8000.0,-16000.0,,-16000.0,-33000.0,-33000.0,-16000.0,-16000.0,,-16000.0,-33000.0,-33000.0,-48000.0,,-48000.0,-33000.0,-33000.0,-48000.0,,-33000.0,-33000.0,-48000.0,,-33000.0,-33000.0,-48000.0,0.0,-33000.0,-33000.0,-49000.0,-138000.0,-33000.0,-33000.0,-49000.0,,-40000.0,-40000.0,-49000.0,,-48000.0,-48000.0,-63000.0,,-49000.0,-49000.0,-78000.0,,-31000.0,-31000.0,-80000.0,,-31000.0,-31000.0,-63000.0,,-31000.0,-31000.0,-63000.0,-7000.0,-31000.0,-37000.0,-63000.0,-7000.0,-45000.0,-52000.0
ProceedsFromSaleAndMaturityOfMarketableSecurities / USD,0.0,0.0,0.0,15000000.0,181692000.0,215753000.0,215753000.0,0.0,,0.0,25000000.0,25000000.0,215753000.0,215753000.0,,215753000.0,,,25000000.0,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191398000.0,191398000.0,191398000.0,3434000.0,191398000.0,191398000.0,191398000.0,3434000.0,3434000.0,3584000.0,191398000.0,452000.0,452000.0,2952000.0,3584000.0,359000.0,7457000.0,7457000.0
ProceedsFromSaleAndMaturityOfTradingSecuritiesHeldforinvestment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,2500000.0,,7500000.0,7500000.0,2500000.0,400000.0,400000.0,400000.0
